threshold,image_index,dataset_index,original_bytes,payload_bits,payload_bytes,header_bytes,file_bytes,file_bpp,payload_bpp,predicted_bits,omitted_fraction,incorrect_omitted_predictions,omitted_error_rate,mse,mae,psnr_db,ssim,bit_error_rate,encode_seconds,decode_seconds,raw_payload_bytes,zlib_payload_bytes,payload_zlib_to_raw_ratio,first_incorrect_omission,mean_gap_between_errors,max_error_run,error_runs,mse_before_first_error_pixel,mse_after_first_error_pixel,range_payload_bytes,range_file_bytes,range_file_bpp,range_decode_seconds,encoder_decoder_equal
0.5,10,21349,1024,0,0,34,34,0.265625,0.0,8192,1.0,4024,0.4912109375,21903.6044921875,145.4267578125,4.725647719521412,0.0896557122767995,0.4912109375,0.15588408984375235,0.1438781476562525,0,8,,0,2.035048471290082,8,2162,,21903.6044921875,4,38,0.296875,0.13986034687499682,True
0.5,11,29116,1024,0,0,34,34,0.265625,0.0,8192,1.0,3702,0.451904296875,11056.6220703125,86.9462890625,7.694578957704951,0.09946916008543942,0.451904296875,0.15588408984375235,0.1438781476562525,0,8,,2,2.2123750337746557,8,2059,,11056.6220703125,4,38,0.296875,0.13986034687499682,True
0.5,12,10772,1024,0,0,34,34,0.265625,0.0,8192,1.0,4231,0.5164794921875,25952.0234375,146.716796875,3.989091361215153,0.020358290916833506,0.5164794921875,0.15588408984375235,0.1438781476562525,0,8,,1,1.9361702127659575,10,2097,,25952.0234375,4,38,0.296875,0.13986034687499682,True
0.5,13,18332,1024,0,0,34,34,0.265625,0.0,8192,1.0,4073,0.4971923828125,18509.2470703125,125.8818359375,5.456916082338209,0.06202644522924296,0.4971923828125,0.15588408984375235,0.1438781476562525,0,8,,1,2.0110510805500983,8,2237,,18509.2470703125,4,38,0.296875,0.13986034687499682,True
0.5,14,1003,1024,0,0,34,34,0.265625,0.0,8192,1.0,4003,0.4886474609375,18699.826171875,128.28125,5.4124279138736675,0.06108251019826307,0.4886474609375,0.15588408984375235,0.1438781476562525,0,8,,2,2.0462268865567217,9,2023,,18699.826171875,4,38,0.296875,0.13986034687499682,True
0.5,15,22156,1024,0,0,34,34,0.265625,0.0,8192,1.0,4322,0.527587890625,28371.7685546875,159.9638671875,3.6019395247416277,0.03427430077289511,0.527587890625,0.15588408984375235,0.1438781476562525,0,8,,1,1.895163156676695,8,2161,,28371.7685546875,4,38,0.296875,0.13986034687499682,True
0.5,16,26453,1024,0,0,34,34,0.265625,0.0,8192,1.0,5100,0.62255859375,45593.3115234375,209.3427734375,1.5417922393847094,0.040995545232593564,0.62255859375,0.15588408984375235,0.1438781476562525,0,8,,0,1.6063934104726416,9,1923,,45593.3115234375,4,38,0.296875,0.13986034687499682,True
0.5,17,17039,1024,0,0,34,34,0.265625,0.0,8192,1.0,3675,0.4486083984375,4972.8623046875,66.1455078125,11.16473926800035,0.2864334110484567,0.4486083984375,0.15588408984375235,0.1438781476562525,0,8,,1,2.2291780076211216,7,2098,,4972.8623046875,4,38,0.296875,0.13986034687499682,True
0.5,18,7166,1024,0,0,34,34,0.265625,0.0,8192,1.0,4127,0.5037841796875,24033.5380859375,146.9716796875,4.322626509008473,0.0964169233226575,0.5037841796875,0.15588408984375235,0.1438781476562525,0,8,,2,1.984246243334949,8,2136,,24033.5380859375,4,38,0.296875,0.13986034687499682,True
0.5,19,48310,1024,0,0,34,34,0.265625,0.0,8192,1.0,3583,0.4373779296875,11717.3720703125,89.2646484375,7.442501402554064,0.08144840342342438,0.4373779296875,0.15588408984375235,0.1438781476562525,0,8,,5,2.285315466219989,8,2120,,11717.3720703125,4,38,0.296875,0.13986034687499682,True
0.5,20,12187,1024,0,0,34,34,0.265625,0.0,8192,1.0,3880,0.4736328125,12481.37109375,103.9140625,7.168180651254569,0.20582111439288106,0.4736328125,0.15588408984375235,0.1438781476562525,0,8,,1,2.1105955143078114,8,2004,,12481.37109375,4,38,0.296875,0.13986034687499682,True
0.5,21,20284,1024,0,0,34,34,0.265625,0.0,8192,1.0,4157,0.5074462890625,12795.791015625,110.001953125,7.060132224147364,0.23815266028316942,0.5074462890625,0.15588408984375235,0.1438781476562525,0,8,,1,1.9704042348411934,8,2316,,12795.791015625,4,38,0.296875,0.13986034687499682,True
0.5,22,1052,1024,0,0,34,34,0.265625,0.0,8192,1.0,4481,0.5469970703125,31783.5751953125,172.4033203125,3.108776133626555,0.035753686088615,0.5469970703125,0.15588408984375235,0.1438781476562525,0,8,,0,1.8283482142857144,29,2101,,31783.5751953125,4,38,0.296875,0.13986034687499682,True
0.5,23,13752,1024,0,0,34,34,0.265625,0.0,8192,1.0,3955,0.4827880859375,9222.8857421875,93.5830078125,8.482135324583528,0.39113829237084874,0.4827880859375,0.15588408984375235,0.1438781476562525,0,8,,1,2.071320182094082,8,2599,,9222.8857421875,4,38,0.296875,0.13986034687499682,True
0.5,24,37139,1024,0,0,34,34,0.265625,0.0,8192,1.0,4097,0.5001220703125,22322.1748046875,130.8779296875,4.6434385610134505,0.04406427153450754,0.5001220703125,0.15588408984375235,0.1438781476562525,0,8,,4,1.998779296875,8,2114,,22322.1748046875,4,38,0.296875,0.13986034687499682,True
0.5,25,29727,1024,0,0,34,34,0.265625,0.0,8192,1.0,4171,0.5091552734375,23508.7548828125,141.7001953125,4.418507330974445,0.06546512985311498,0.5091552734375,0.15588408984375235,0.1438781476562525,0,8,,0,1.9633093525179857,9,2184,,23508.7548828125,4,38,0.296875,0.13986034687499682,True
0.5,26,41854,1024,0,0,34,34,0.265625,0.0,8192,1.0,4268,0.52099609375,26215.58203125,160.294921875,3.9452085662270187,0.17224542507988214,0.52099609375,0.15588408984375235,0.1438781476562525,0,8,,0,1.919615655026951,8,2295,,26215.58203125,4,38,0.296875,0.13986034687499682,True
0.5,27,40333,1024,0,0,34,34,0.265625,0.0,8192,1.0,4109,0.5015869140625,15044.28515625,111.458984375,6.357088042236262,0.05966579731784828,0.5015869140625,0.15588408984375235,0.1438781476562525,0,8,,0,1.9939143135345667,8,2172,,15044.28515625,4,38,0.296875,0.13986034687499682,True
0.5,28,33248,1024,0,0,34,34,0.265625,0.0,8192,1.0,3277,0.4000244140625,10005.841796875,80.859375,8.128267289292916,0.17856737380555399,0.4000244140625,0.15588408984375235,0.1438781476562525,0,8,,375,2.385836385836386,8,1828,0.0,10476.464212678937,4,38,0.296875,0.13986034687499682,True
0.5,29,9680,1024,0,0,34,34,0.265625,0.0,8192,1.0,4627,0.5648193359375,32782.8642578125,165.5849609375,2.974334654156255,0.02648972450324344,0.5648193359375,0.15588408984375235,0.1438781476562525,0,8,,0,1.7704280155642023,9,1953,,32782.8642578125,4,38,0.296875,0.13986034687499682,True
0.5,30,16805,1024,0,0,34,34,0.265625,0.0,8192,1.0,3858,0.470947265625,11237.1640625,97.392578125,7.624236392619565,0.12496136812815685,0.470947265625,0.15588408984375235,0.1438781476562525,0,8,,1,2.123411978221416,7,2276,,11237.1640625,4,38,0.296875,0.13986034687499682,True
0.5,31,14652,1024,0,0,34,34,0.265625,0.0,8192,1.0,4055,0.4949951171875,21474.212890625,143.779296875,4.811631065729164,0.18138246446030815,0.4949951171875,0.15588408984375235,0.1438781476562525,0,8,,0,2.019733596447953,8,2356,,21474.212890625,4,38,0.296875,0.13986034687499682,True
0.5,32,15793,1024,0,0,34,34,0.265625,0.0,8192,1.0,4899,0.5980224609375,44210.099609375,205.029296875,1.675588674559704,0.08907897100379661,0.5980224609375,0.15588408984375235,0.1438781476562525,0,8,,0,1.6723152307064109,9,1893,,44210.099609375,4,38,0.296875,0.13986034687499682,True
0.5,33,30210,1024,0,0,34,34,0.265625,0.0,8192,1.0,3420,0.41748046875,9034.0908203125,67.0029296875,8.571959086294397,0.308935108851516,0.41748046875,0.15588408984375235,0.1438781476562525,0,8,,3,2.3942673296285464,69,1981,,9034.0908203125,4,38,0.296875,0.13986034687499682,True
0.5,34,47426,1024,0,0,34,34,0.265625,0.0,8192,1.0,4875,0.5950927734375,37726.6953125,185.08984375,2.364315962288726,0.03168057028148664,0.5950927734375,0.15588408984375235,0.1438781476562525,0,8,,1,1.6791136643414033,15,1952,,37726.6953125,4,38,0.296875,0.13986034687499682,True
0.5,35,20875,1024,0,0,34,34,0.265625,0.0,8192,1.0,4413,0.5386962890625,30717.3603515625,168.4755859375,3.2569646832372086,0.053609091335253295,0.5386962890625,0.15588408984375235,0.1438781476562525,0,8,,0,1.8565276518585676,8,2182,,30717.3603515625,4,38,0.296875,0.13986034687499682,True
0.5,36,4161,1024,0,0,34,34,0.265625,0.0,8192,1.0,4384,0.53515625,25338.484375,143.556640625,4.092997269290012,0.08550124481531302,0.53515625,0.15588408984375235,0.1438781476562525,0,8,,0,1.86881131644992,11,2006,,25338.484375,4,38,0.296875,0.13986034687499682,True
0.5,37,40340,1024,0,0,34,34,0.265625,0.0,8192,1.0,3968,0.484375,17138.2099609375,121.5693359375,5.791149017804209,0.13633373113141284,0.484375,0.15588408984375235,0.1438781476562525,0,8,,1,2.0645323922359466,9,2291,,17138.2099609375,4,38,0.296875,0.13986034687499682,True
0.5,38,28286,1024,0,0,34,34,0.265625,0.0,8192,1.0,4370,0.533447265625,28695.673828125,158.94140625,3.552639336179862,0.09272024040413819,0.533447265625,0.15588408984375235,0.1438781476562525,0,8,,0,1.8747997253376059,9,2122,,28695.673828125,4,38,0.296875,0.13986034687499682,True
0.5,39,13256,1024,0,0,34,34,0.265625,0.0,8192,1.0,4133,0.5045166015625,16266.880859375,119.2890625,6.017760750132112,0.08633253306485726,0.5045166015625,0.15588408984375235,0.1438781476562525,0,8,,1,1.9820909970958374,8,2375,,16266.880859375,4,38,0.296875,0.13986034687499682,True
0.5,40,48934,1024,0,0,34,34,0.265625,0.0,8192,1.0,4442,0.542236328125,32758.666015625,167.58203125,2.977541525734461,0.021868722845093353,0.542236328125,0.15588408984375235,0.1438781476562525,0,8,,0,1.8444044134204007,8,2069,,32758.666015625,4,38,0.296875,0.13986034687499682,True
0.5,41,11935,1024,0,0,34,34,0.265625,0.0,8192,1.0,3861,0.4713134765625,14541.4912109375,113.8779296875,6.504714157290837,0.09335085608105634,0.4713134765625,0.15588408984375235,0.1438781476562525,0,8,,0,2.121502590673575,10,2136,,14541.4912109375,4,38,0.296875,0.13986034687499682,True
0.5,42,48447,1024,0,0,34,34,0.265625,0.0,8192,1.0,3842,0.468994140625,17774.2158203125,130.3330078125,5.632899116587181,0.12369617499818528,0.468994140625,0.15588408984375235,0.1438781476562525,0,8,,0,2.132517573548555,8,2067,,17774.2158203125,4,38,0.296875,0.13986034687499682,True
0.5,43,15492,1024,0,0,34,34,0.265625,0.0,8192,1.0,4156,0.50732421875,16870.25,123.7890625,5.859588424272145,0.05859683228999914,0.50732421875,0.15588408984375235,0.1438781476562525,0,8,,1,1.9711191335740073,9,2150,,16870.25,4,38,0.296875,0.13986034687499682,True
0.5,44,32513,1024,0,0,34,34,0.265625,0.0,8192,1.0,4174,0.509521484375,28145.701171875,165.259765625,3.6366828849762376,0.15899430608250525,0.509521484375,0.15588408984375235,0.1438781476562525,0,8,,1,1.9626168224299065,8,2211,,28145.701171875,4,38,0.296875,0.13986034687499682,True
0.5,45,36099,1024,0,0,34,34,0.265625,0.0,8192,1.0,3813,0.4654541015625,20775.7470703125,126.6787109375,4.955237114355471,0.08265445976338844,0.4654541015625,0.15588408984375235,0.1438781476562525,0,8,,15,2.1445435466946483,8,2076,0.0,20796.055718475072,4,38,0.296875,0.13986034687499682,True
0.5,46,39260,1024,0,0,34,34,0.265625,0.0,8192,1.0,3968,0.484375,25549.8154296875,155.8896484375,4.056925937027666,0.181470555598817,0.484375,0.15588408984375235,0.1438781476562525,0,8,,0,2.0645323922359466,8,2281,,25549.8154296875,4,38,0.296875,0.13986034687499682,True
0.5,47,46517,1024,0,0,34,34,0.265625,0.0,8192,1.0,4458,0.544189453125,27510.5166015625,159.9326171875,3.7358161507650394,0.13857506325533325,0.544189453125,0.15588408984375235,0.1438781476562525,0,8,,0,1.8373345299528832,8,2264,,27510.5166015625,4,38,0.296875,0.13986034687499682,True
0.5,48,33095,1024,0,0,34,34,0.265625,0.0,8192,1.0,4074,0.497314453125,20507.1982421875,136.0673828125,5.01174031122387,0.08319187586904567,0.497314453125,0.15588408984375235,0.1438781476562525,0,8,,0,2.01080284802357,8,2159,,20507.1982421875,4,38,0.296875,0.13986034687499682,True
0.5,49,3,1024,0,0,34,34,0.265625,0.0,8192,1.0,4476,0.54638671875,29858.544921875,169.6796875,3.380117211693914,0.1024679414337894,0.54638671875,0.15588408984375235,0.1438781476562525,0,8,,0,1.830167597765363,8,2352,,29858.544921875,4,38,0.296875,0.13986034687499682,True
0.5,50,21683,1024,0,0,34,34,0.265625,0.0,8192,1.0,4511,0.5506591796875,32422.546875,172.943359375,3.0223323405947973,0.061908404022052464,0.5506591796875,0.15588408984375235,0.1438781476562525,0,8,,0,1.8159645232815964,9,2161,,32422.546875,4,38,0.296875,0.13986034687499682,True
0.5,51,13446,1024,0,0,34,34,0.265625,0.0,8192,1.0,3817,0.4659423828125,14480.8798828125,97.5439453125,6.522854097360243,0.040083393552670626,0.4659423828125,0.15588408984375235,0.1438781476562525,0,8,,1,2.1462264150943398,8,2074,,14480.8798828125,4,38,0.296875,0.13986034687499682,True
0.5,52,49515,1024,0,0,34,34,0.265625,0.0,8192,1.0,4101,0.5006103515625,12170.7109375,102.056640625,7.277644131049579,0.17807615484523587,0.5006103515625,0.15588408984375235,0.1438781476562525,0,8,,2,1.996829268292683,8,2216,,12170.7109375,4,38,0.296875,0.13986034687499682,True
0.5,53,27943,1024,0,0,34,34,0.265625,0.0,8192,1.0,4405,0.5377197265625,28011.671875,155.4921875,3.6574133042997947,0.0912015879840609,0.5377197265625,0.15588408984375235,0.1438781476562525,0,8,,0,1.8599000908265213,9,2102,,28011.671875,4,38,0.296875,0.13986034687499682,True
0.5,54,29059,1024,0,0,34,34,0.265625,0.0,8192,1.0,4248,0.5185546875,25380.1591796875,144.4912109375,4.085860192856183,0.035751120567455705,0.5185546875,0.15588408984375235,0.1438781476562525,0,8,,1,1.9281846008947492,23,2031,,25380.1591796875,4,38,0.296875,0.13986034687499682,True
0.5,55,32738,1024,0,0,34,34,0.265625,0.0,8192,1.0,4312,0.5263671875,18536.2705078125,131.4248046875,5.450580021925376,0.37678047936820247,0.5263671875,0.15588408984375235,0.1438781476562525,0,8,,1,1.8997912317327765,8,2336,,18536.2705078125,4,38,0.296875,0.13986034687499682,True
0.5,56,445,1024,0,0,34,34,0.265625,0.0,8192,1.0,4311,0.5262451171875,26172.4970703125,152.7275390625,3.952352010051544,0.05754664451884418,0.5262451171875,0.15588408984375235,0.1438781476562525,0,8,,0,1.900232018561485,8,2217,,26172.4970703125,4,38,0.296875,0.13986034687499682,True
0.5,57,32216,1024,0,0,34,34,0.265625,0.0,8192,1.0,4247,0.5184326171875,22275.2412109375,133.7490234375,4.652579453077323,0.11934946218270169,0.5184326171875,0.15588408984375235,0.1438781476562525,0,8,,0,1.9286387187941592,10,2123,,22275.2412109375,4,38,0.296875,0.13986034687499682,True
0.5,58,18250,1024,0,0,34,34,0.265625,0.0,8192,1.0,4090,0.499267578125,18527.76953125,131.615234375,5.4525722101880305,0.06705077501460939,0.499267578125,0.15588408984375235,0.1438781476562525,0,8,,1,2.002934702861335,8,2203,,18527.76953125,4,38,0.296875,0.13986034687499682,True
0.5,59,1684,1024,0,0,34,34,0.265625,0.0,8192,1.0,4158,0.507568359375,22596.796875,140.224609375,4.590334791586846,0.07083093926733808,0.507568359375,0.15588408984375235,0.1438781476562525,0,8,,0,1.9704113543420736,9,2297,,22596.796875,4,38,0.296875,0.13986034687499682,True
0.5,60,2899,1024,0,0,34,34,0.265625,0.0,8192,1.0,4411,0.5384521484375,32459.68359375,175.0234375,3.017360787159026,0.12530974811357518,0.5384521484375,0.15588408984375235,0.1438781476562525,0,8,,0,1.8573696145124716,9,2055,,32459.68359375,4,38,0.296875,0.13986034687499682,True
0.5,61,39428,1024,0,0,34,34,0.265625,0.0,8192,1.0,3337,0.4073486328125,6859.14453125,63.880859375,9.768104067536983,0.10716098862343396,0.4073486328125,0.15588408984375235,0.1438781476562525,0,8,,5,2.453537170263789,8,1992,,6859.14453125,4,38,0.296875,0.13986034687499682,True
0.5,62,40758,1024,0,0,34,34,0.265625,0.0,8192,1.0,4381,0.5347900390625,22672.2216796875,136.4501953125,4.575862815903912,0.026426357281551967,0.5347900390625,0.15588408984375235,0.1438781476562525,0,8,,2,1.869634703196347,23,2153,,22672.2216796875,4,38,0.296875,0.13986034687499682,True
0.5,63,29154,1024,0,0,34,34,0.265625,0.0,8192,1.0,4291,0.5238037109375,22675.5576171875,138.1806640625,4.575223852200154,0.06241355402456757,0.5238037109375,0.15588408984375235,0.1438781476562525,0,8,,0,1.9093240093240094,10,2164,,22675.5576171875,4,38,0.296875,0.13986034687499682,True
0.5,64,43958,1024,0,0,34,34,0.265625,0.0,8192,1.0,4508,0.55029296875,31031.26953125,174.421875,3.212808173450376,0.10130789317936847,0.55029296875,0.15588408984375235,0.1438781476562525,0,8,,0,1.8173951630796539,8,2388,,31031.26953125,4,38,0.296875,0.13986034687499682,True
0.5,65,33814,1024,0,0,34,34,0.265625,0.0,8192,1.0,4019,0.4906005859375,20936.2744140625,127.8486328125,4.921809588530103,0.04112437663284123,0.4906005859375,0.15588408984375235,0.1438781476562525,0,8,,4,2.037580886012942,8,2094,,20936.2744140625,4,38,0.296875,0.13986034687499682,True
0.5,66,34153,1024,0,0,34,34,0.265625,0.0,8192,1.0,4353,0.5313720703125,22603.2802734375,141.2158203125,4.589088906905964,0.0687479755300555,0.5313720703125,0.15588408984375235,0.1438781476562525,0,8,,1,1.8818933823529411,14,2255,,22603.2802734375,4,38,0.296875,0.13986034687499682,True
0.5,67,43609,1024,0,0,34,34,0.265625,0.0,8192,1.0,3993,0.4874267578125,22952.8349609375,130.4716796875,4.522440269051452,0.04164794861412144,0.4874267578125,0.15588408984375235,0.1438781476562525,0,8,,0,2.0516032064128256,9,2053,,22952.8349609375,4,38,0.296875,0.13986034687499682,True
0.5,68,10762,1024,0,0,34,34,0.265625,0.0,8192,1.0,4438,0.541748046875,25865.171875,152.201171875,4.003649922107243,0.043279659050711274,0.541748046875,0.15588408984375235,0.1438781476562525,0,8,,1,1.8456164074825332,8,2092,,25865.171875,4,38,0.296875,0.13986034687499682,True
0.5,69,17898,1024,0,0,34,34,0.265625,0.0,8192,1.0,4101,0.5006103515625,21205.4267578125,140.6533203125,4.86633343836478,0.22754705376125212,0.5006103515625,0.15588408984375235,0.1438781476562525,0,8,,0,1.9978048780487805,8,2606,,21205.4267578125,4,38,0.296875,0.13986034687499682,True
0.5,70,43653,1024,0,0,34,34,0.265625,0.0,8192,1.0,4734,0.577880859375,32302.2021484375,165.4775390625,3.0384823022986733,0.06682015784103797,0.577880859375,0.15588408984375235,0.1438781476562525,0,8,,0,1.7306148320304247,9,2021,,32302.2021484375,4,38,0.296875,0.13986034687499682,True
0.5,71,14233,1024,0,0,34,34,0.265625,0.0,8192,1.0,4136,0.5048828125,21895.998046875,139.4609375,4.727156152049483,0.046714254850064536,0.5048828125,0.15588408984375235,0.1438781476562525,0,8,,0,1.980894800483676,8,2169,,21895.998046875,4,38,0.296875,0.13986034687499682,True
0.5,72,39520,1024,0,0,34,34,0.265625,0.0,8192,1.0,4087,0.4989013671875,18727.705078125,125.927734375,5.405957993480427,0.06441876302641011,0.4989013671875,0.15588408984375235,0.1438781476562525,0,8,,2,2.0041605482134117,8,2194,,18727.705078125,4,38,0.296875,0.13986034687499682,True
0.5,73,18138,1024,0,0,34,34,0.265625,0.0,8192,1.0,3934,0.480224609375,12851.94921875,105.234375,7.0411135999062635,0.15353660711503087,0.480224609375,0.15588408984375235,0.1438781476562525,0,8,,1,2.082379862700229,8,2102,,12851.94921875,4,38,0.296875,0.13986034687499682,True
0.5,74,9212,1024,0,0,34,34,0.265625,0.0,8192,1.0,3846,0.469482421875,10528.11328125,80.494140625,7.907298116157829,0.2659582269608131,0.469482421875,0.15588408984375235,0.1438781476562525,0,8,,0,2.1302990897269183,8,1939,,10528.11328125,4,38,0.296875,0.13986034687499682,True
0.5,75,6456,1024,0,0,34,34,0.265625,0.0,8192,1.0,4305,0.5255126953125,27425.9638671875,157.4384765625,3.7491846136336813,0.0789669609018241,0.5255126953125,0.15588408984375235,0.1438781476562525,0,8,,0,1.9031133828996283,14,2088,,27425.9638671875,4,38,0.296875,0.13986034687499682,True
0.5,76,22948,1024,0,0,34,34,0.265625,0.0,8192,1.0,3905,0.4766845703125,14461.384765625,100.93359375,6.528704795777884,0.23881247917709095,0.4766845703125,0.15588408984375235,0.1438781476562525,0,8,,1,2.0978483606557377,8,2078,,14461.384765625,4,38,0.296875,0.13986034687499682,True
0.5,77,7591,1024,0,0,34,34,0.265625,0.0,8192,1.0,4470,0.545654296875,31335.392578125,172.1171875,3.1704522084116267,0.0865427334259186,0.545654296875,0.15588408984375235,0.1438781476562525,0,8,,0,1.8326247482658313,10,2101,,31335.392578125,4,38,0.296875,0.13986034687499682,True
0.5,78,29996,1024,0,0,34,34,0.265625,0.0,8192,1.0,4529,0.5528564453125,28348.5791015625,153.7216796875,3.605490649693364,0.16580959373023246,0.5528564453125,0.15588408984375235,0.1438781476562525,0,8,,0,1.8089664310954063,62,2057,,28348.5791015625,4,38,0.296875,0.13986034687499682,True
0.5,79,10378,1024,0,0,34,34,0.265625,0.0,8192,1.0,3058,0.373291015625,7215.08984375,61.466796875,9.548386174824827,0.03652159820657393,0.373291015625,0.15588408984375235,0.1438781476562525,0,8,,2,2.67877003598299,8,1945,,7215.08984375,4,38,0.296875,0.13986034687499682,True
0.5,80,27337,1024,0,0,34,34,0.265625,0.0,8192,1.0,3960,0.4833984375,17154.4599609375,121.5537109375,5.787033102726594,0.16225377903313803,0.4833984375,0.15588408984375235,0.1438781476562525,0,8,,1,2.068199040161657,8,2181,,17154.4599609375,4,38,0.296875,0.13986034687499682,True
0.5,81,19965,1024,0,0,34,34,0.265625,0.0,8192,1.0,4072,0.4970703125,21026.962890625,134.611328125,4.903038126273949,0.08713578446615955,0.4970703125,0.15588408984375235,0.1438781476562525,0,8,,0,2.012036354704004,8,2260,,21026.962890625,4,38,0.296875,0.13986034687499682,True
0.5,82,24405,1024,0,0,34,34,0.265625,0.0,8192,1.0,4357,0.5318603515625,27712.314453125,161.48046875,3.704075625398164,0.09466569943794907,0.5318603515625,0.15588408984375235,0.1438781476562525,0,8,,0,1.8803948576675849,9,2253,,27712.314453125,4,38,0.296875,0.13986034687499682,True
0.5,83,45135,1024,0,0,34,34,0.265625,0.0,8192,1.0,3962,0.483642578125,20933.396484375,131.810546875,4.922406616860031,0.10806821091617108,0.483642578125,0.15588408984375235,0.1438781476562525,0,8,,0,2.0676596818985105,8,2172,,20933.396484375,4,38,0.296875,0.13986034687499682,True
0.5,84,11274,1024,0,0,34,34,0.265625,0.0,8192,1.0,4734,0.577880859375,37915.037109375,187.365234375,2.3426887547902537,0.043703091011976294,0.577880859375,0.15588408984375235,0.1438781476562525,0,8,,0,1.7301922670610606,8,2013,,37915.037109375,4,38,0.296875,0.13986034687499682,True
0.5,85,1941,1024,0,0,34,34,0.265625,0.0,8192,1.0,4120,0.5029296875,18014.84375,131.470703125,5.57449861204054,0.15029148085265107,0.5029296875,0.15588408984375235,0.1438781476562525,0,8,,0,1.9881039087157077,8,2168,,18014.84375,4,38,0.296875,0.13986034687499682,True
0.5,86,48940,1024,0,0,34,34,0.265625,0.0,8192,1.0,4608,0.5625,37765.548828125,191.041015625,2.3598456040100872,0.04153112604624298,0.5625,0.15588408984375235,0.1438781476562525,0,8,,0,1.7779466029954418,9,2082,,37765.548828125,4,38,0.296875,0.13986034687499682,True
0.5,87,36794,1024,0,0,34,34,0.265625,0.0,8192,1.0,4025,0.4913330078125,18224.9990234375,116.3974609375,5.524128471489936,0.06857686621720971,0.4913330078125,0.15588408984375235,0.1438781476562525,0,8,,0,2.0355367793240555,8,2121,,18224.9990234375,4,38,0.296875,0.13986034687499682,True
