run,image,encode_seconds,decode_seconds
2,65,2.327813600000809,2.344026599996141
2,66,2.3381673999974737,2.48076220000803
2,67,2.3638237999984995,2.3448889999999665
2,68,2.3913764000026276,2.3817325999989407
2,69,2.350764699993306,2.3505722999980208
2,70,2.347436400013976,2.341087000007974
2,71,2.343598999999813,2.3454375000001164
2,72,2.3615038999996614,2.3670689999999013
2,73,2.358843499998329,2.3530893999995897
2,74,2.35497130001022,2.422305800006143
2,75,2.3584387000009883,2.3772196999925654
2,76,2.3619953999877907,2.3607994000049075
2,77,2.3741738999960944,2.346019200005685
2,78,2.3465109999960987,2.3471484999899985
2,79,2.3942011000035563,2.361926099998527
2,80,2.3383771999942837,2.3380403999908594
2,81,2.417021000001114,2.343265400006203
2,82,2.358534500002861,2.387471399997594
2,83,2.379399099998409,2.360720799988485
2,84,2.358076100004837,2.3497319000016432
2,85,2.392691000000923,2.4054363000032026
2,86,2.35152919999382,2.33730509999441
2,87,2.3326918999955524,2.3661258000065573
2,88,2.3443280999927083,2.3394720000069356
2,89,2.3491422000079183,2.347130300011486
2,90,2.356028200010769,2.3294159999932162
2,91,2.384296500007622,2.3134951000101864
2,92,2.372959600004833,2.3295609000051627
2,93,2.3422911999950884,2.33731240000634
2,94,2.3770215999975335,2.3541684999945574
2,95,2.3366869000019506,2.342246999993222
2,96,2.3420425999938743,2.3622921999922255
2,97,2.352179999987129,2.3733537000080105
2,98,2.3672256999998353,2.3957156000105897
2,99,2.351254399996833,2.338369799996144
