threshold,image_index,dataset_index,original_bytes,payload_bits,payload_bytes,header_bytes,file_bytes,file_bpp,payload_bpp,predicted_bits,omitted_fraction,incorrect_omitted_predictions,omitted_error_rate,mse,mae,psnr_db,ssim,bit_error_rate,encode_seconds,decode_seconds,raw_payload_bytes,zlib_payload_bytes,payload_zlib_to_raw_ratio,first_incorrect_omission,mean_gap_between_errors,max_error_run,error_runs,mse_before_first_error_pixel,mse_after_first_error_pixel,range_payload_bytes,range_file_bytes,range_file_bpp,range_decode_seconds,encoder_decoder_equal
0.5,47,46517,1024,0,0,34,34,0.265625,0.0,8192,1.0,4474,0.546142578125,27476.640625,159.7578125,3.741167273570264,0.13762938780033587,0.546142578125,0.14831124921875016,0.14772242343750008,0,8,,0,1.831209479096803,8,2255,,27476.640625,4,38,0.296875,0.1571689203125004,True
0.5,48,33095,1024,0,0,34,34,0.265625,0.0,8192,1.0,4084,0.49853515625,20465.3515625,135.892578125,5.020611513275029,0.08435578573338344,0.49853515625,0.14831124921875016,0.14772242343750008,0,8,,0,2.006122948812148,8,2153,,20465.3515625,4,38,0.296875,0.1571689203125004,True
0.5,49,3,1024,0,0,34,34,0.265625,0.0,8192,1.0,4492,0.54833984375,29798.1259765625,169.5048828125,3.388914089940036,0.10193660792586048,0.54833984375,0.14831124921875016,0.14772242343750008,0,8,,0,1.8238699621465153,8,2348,,29798.1259765625,4,38,0.296875,0.1571689203125004,True
0.5,50,21683,1024,0,0,34,34,0.265625,0.0,8192,1.0,4513,0.5509033203125,32353.5322265625,172.7685546875,3.031586587762513,0.06163163324102586,0.5509033203125,0.14831124921875016,0.14772242343750008,0,8,,0,1.8153812056737588,9,2169,,32353.5322265625,4,38,0.296875,0.1571689203125004,True
0.5,51,13446,1024,0,0,34,34,0.265625,0.0,8192,1.0,3807,0.4647216796875,14468.220703125,97.369140625,6.526652358530961,0.03938615057596256,0.4647216796875,0.14831124921875016,0.14772242343750008,0,8,,1,2.151602732527588,8,2075,,14468.220703125,4,38,0.296875,0.1571689203125004,True
0.5,52,49515,1024,0,0,34,34,0.265625,0.0,8192,1.0,4111,0.5018310546875,12131.4072265625,101.8818359375,7.29169179516326,0.17781831759978514,0.5018310546875,0.14831124921875016,0.14772242343750008,0,8,,2,1.9924574209245742,8,2207,,12131.4072265625,4,38,0.296875,0.1571689203125004,True
0.5,53,27943,1024,0,0,34,34,0.265625,0.0,8192,1.0,4425,0.5401611328125,27949.1611328125,155.3173828125,3.6671158338098935,0.09132518308212315,0.5401611328125,0.14831124921875016,0.14772242343750008,0,8,,0,1.8510397830018084,9,2083,,27949.1611328125,4,38,0.296875,0.1571689203125004,True
0.5,54,29059,1024,0,0,34,34,0.265625,0.0,8192,1.0,4236,0.51708984375,25329.771484375,144.318359375,4.09449089100364,0.0360514951229993,0.51708984375,0.14831124921875016,0.14772242343750008,0,8,,1,1.9338842975206612,23,2036,,25329.771484375,4,38,0.296875,0.1571689203125004,True
0.5,55,32738,1024,0,0,34,34,0.265625,0.0,8192,1.0,4344,0.5302734375,18487.0859375,131.25,5.462119008175364,0.3756919707708968,0.5302734375,0.14831124921875016,0.14772242343750008,0,8,,1,1.8853327193184435,8,2329,,18487.0859375,4,38,0.296875,0.1571689203125004,True
0.5,56,445,1024,0,0,34,34,0.265625,0.0,8192,1.0,4325,0.5279541015625,26124.689453125,152.552734375,3.960292242213658,0.0577266204111241,0.5279541015625,0.14831124921875016,0.14772242343750008,0,8,,0,1.8943108233117483,8,2216,,26124.689453125,4,38,0.296875,0.1571689203125004,True
0.5,57,32216,1024,0,0,34,34,0.265625,0.0,8192,1.0,4245,0.5181884765625,22235.92578125,133.57421875,4.660251450807805,0.11900642568573493,0.5181884765625,0.14831124921875016,0.14772242343750008,0,8,,0,1.930018850141376,10,2123,,22235.92578125,4,38,0.296875,0.1571689203125004,True
0.5,58,18250,1024,0,0,34,34,0.265625,0.0,8192,1.0,4132,0.50439453125,18489.5751953125,131.4404296875,5.461534276671482,0.06684536708884697,0.50439453125,0.14831124921875016,0.14772242343750008,0,8,,1,1.982086661825224,8,2217,,18489.5751953125,4,38,0.296875,0.1571689203125004,True
0.5,59,1684,1024,0,0,34,34,0.265625,0.0,8192,1.0,4128,0.50390625,22543.9150390625,140.0498046875,4.600510218190887,0.07080686343315234,0.50390625,0.14831124921875016,0.14772242343750008,0,8,,0,1.9842500605766902,8,2303,,22543.9150390625,4,38,0.296875,0.1571689203125004,True
0.5,60,2899,1024,0,0,34,34,0.265625,0.0,8192,1.0,4399,0.5369873046875,32401.5830078125,174.8486328125,3.025141323044,0.12552855187048975,0.5369873046875,0.14831124921875016,0.14772242343750008,0,8,,0,1.8622100954979537,11,2065,,32401.5830078125,4,38,0.296875,0.1571689203125004,True
0.5,61,39428,1024,0,0,34,34,0.265625,0.0,8192,1.0,3331,0.4066162109375,6850.4501953125,63.7060546875,9.773612476360118,0.1058319846717495,0.4066162109375,0.14831124921875016,0.14772242343750008,0,8,,5,2.458258258258258,8,1993,,6850.4501953125,4,38,0.296875,0.1571689203125004,True
0.5,62,40758,1024,0,0,34,34,0.265625,0.0,8192,1.0,4369,0.5333251953125,22639.810546875,136.275390625,4.5820757257389495,0.025845587868497055,0.5333251953125,0.14831124921875016,0.14772242343750008,0,8,,2,1.8736263736263736,23,2155,,22639.810546875,4,38,0.296875,0.1571689203125004,True
0.5,63,29154,1024,0,0,34,34,0.265625,0.0,8192,1.0,4281,0.5225830078125,22641.439453125,138.005859375,4.581763267493553,0.061881713250661594,0.5225830078125,0.14831124921875016,0.14772242343750008,0,8,,0,1.9135514018691588,10,2156,,22641.439453125,4,38,0.296875,0.1571689203125004,True
0.5,64,43958,1024,0,0,34,34,0.265625,0.0,8192,1.0,4494,0.548583984375,30969.5517578125,174.2470703125,3.2214544128824225,0.10162886322872379,0.548583984375,0.14831124921875016,0.14772242343750008,0,8,,0,1.822390385043401,8,2398,,30969.5517578125,4,38,0.296875,0.1571689203125004,True
0.5,65,33814,1024,0,0,34,34,0.265625,0.0,8192,1.0,4029,0.4918212890625,20894.166015625,127.673828125,4.930553197764163,0.04134614645909944,0.4918212890625,0.14831124921875016,0.14772242343750008,0,8,,4,2.03227408142999,8,2094,,20894.166015625,4,38,0.296875,0.1571689203125004,True
0.5,66,34153,1024,0,0,34,34,0.265625,0.0,8192,1.0,4359,0.5321044921875,22546.89453125,141.041015625,4.599936275504951,0.06944084296692694,0.5321044921875,0.14831124921875016,0.14772242343750008,0,8,,1,1.8790729692519503,10,2251,,22546.89453125,4,38,0.296875,0.1571689203125004,True
0.5,67,43609,1024,0,0,34,34,0.265625,0.0,8192,1.0,4029,0.4918212890625,22939.95703125,130.31640625,4.524877607773126,0.040489731677302895,0.4918212890625,0.14831124921875016,0.14772242343750008,0,8,,0,2.0335153922542206,9,2085,,22939.95703125,4,38,0.296875,0.1571689203125004,True
0.5,68,10762,1024,0,0,34,34,0.265625,0.0,8192,1.0,4452,0.54345703125,25819.8251953125,152.0263671875,4.011270631764003,0.04328018424326432,0.54345703125,0.14831124921875016,0.14772242343750008,0,8,,1,1.840035946978207,8,2079,,25819.8251953125,4,38,0.296875,0.1571689203125004,True
0.5,69,17898,1024,0,0,34,34,0.265625,0.0,8192,1.0,4101,0.5006103515625,21147.794921875,140.478515625,4.878152706314268,0.22786246872748459,0.5006103515625,0.14831124921875016,0.14772242343750008,0,8,,0,1.996829268292683,8,2608,,21147.794921875,4,38,0.296875,0.1571689203125004,True
0.5,70,43653,1024,0,0,34,34,0.265625,0.0,8192,1.0,4706,0.574462890625,32222.138671875,165.302734375,3.0492599851005924,0.06708993747016632,0.574462890625,0.14831124921875016,0.14772242343750008,0,8,,0,1.7404888416578108,9,2040,,32222.138671875,4,38,0.296875,0.1571689203125004,True
0.5,71,14233,1024,0,0,34,34,0.265625,0.0,8192,1.0,4158,0.507568359375,21852.0107421875,139.2861328125,4.735889555313325,0.04722277214266731,0.507568359375,0.14831124921875016,0.14772242343750008,0,8,,0,1.969689680057734,8,2169,,21852.0107421875,4,38,0.296875,0.1571689203125004,True
0.5,72,39520,1024,0,0,34,34,0.265625,0.0,8192,1.0,4091,0.4993896484375,18678.6025390625,125.7529296875,5.417359799950661,0.0639784337898076,0.4993896484375,0.14831124921875016,0.14772242343750008,0,8,,2,2.0019559902200488,8,2190,,18678.6025390625,4,38,0.296875,0.1571689203125004,True
0.5,73,18138,1024,0,0,34,34,0.265625,0.0,8192,1.0,3924,0.47900390625,12818.4814453125,105.0595703125,7.0524378178369815,0.15266435787303828,0.47900390625,0.14831124921875016,0.14772242343750008,0,8,,1,2.087433086923273,8,2101,,12818.4814453125,4,38,0.296875,0.1571689203125004,True
0.5,74,9212,1024,0,0,34,34,0.265625,0.0,8192,1.0,3856,0.470703125,10505.8271484375,80.3193359375,7.916501097556013,0.26586743034334065,0.470703125,0.14831124921875016,0.14772242343750008,0,8,,0,2.124513618677043,8,1942,,10505.8271484375,4,38,0.296875,0.1571689203125004,True
0.5,75,6456,1024,0,0,34,34,0.265625,0.0,8192,1.0,4291,0.5238037109375,27354.171875,157.263671875,3.7605678946276906,0.07929675377786599,0.5238037109375,0.14831124921875016,0.14772242343750008,0,8,,0,1.9090909090909092,15,2081,,27354.171875,4,38,0.296875,0.1571689203125004,True
0.5,76,22948,1024,0,0,34,34,0.265625,0.0,8192,1.0,3883,0.4739990234375,14393.2900390625,100.7587890625,6.549202839227003,0.2395457889016408,0.4739990234375,0.14831124921875016,0.14772242343750008,0,8,,1,2.109479649665121,8,2090,,14393.2900390625,4,38,0.296875,0.1571689203125004,True
0.5,77,7591,1024,0,0,34,34,0.265625,0.0,8192,1.0,4464,0.544921875,31270.1669921875,171.9423828125,3.1795016035436947,0.08699708705317342,0.544921875,0.14831124921875016,0.14772242343750008,0,8,,0,1.8353125700201658,10,2104,,31270.1669921875,4,38,0.296875,0.1571689203125004,True
0.5,78,29996,1024,0,0,34,34,0.265625,0.0,8192,1.0,4507,0.5501708984375,28288.7734375,153.546875,3.6146624341705715,0.16694662589482565,0.5501708984375,0.14831124921875016,0.14772242343750008,0,8,,0,1.8173546382600976,26,2066,,28288.7734375,4,38,0.296875,0.1571689203125004,True
0.5,79,10378,1024,0,0,34,34,0.265625,0.0,8192,1.0,3050,0.372314453125,7196.1591796875,61.2919921875,9.55979599455192,0.03626178739899995,0.372314453125,0.14831124921875016,0.14772242343750008,0,8,,2,2.68514266972778,8,1946,,7196.1591796875,4,38,0.296875,0.1571689203125004,True
0.5,80,27337,1024,0,0,34,34,0.265625,0.0,8192,1.0,3956,0.48291015625,17101.59765625,121.37890625,5.800436761551746,0.16130677744581803,0.48291015625,0.14831124921875016,0.14772242343750008,0,8,,1,2.0707964601769913,8,2180,,17101.59765625,4,38,0.296875,0.1571689203125004,True
0.5,81,19965,1024,0,0,34,34,0.265625,0.0,8192,1.0,4056,0.4951171875,20968.6708984375,134.4365234375,4.91509457334742,0.08817814499961872,0.4951171875,0.14831124921875016,0.14772242343750008,0,8,,0,2.0194821208384712,8,2268,,20968.6708984375,4,38,0.296875,0.1571689203125004,True
