threshold,image_index,dataset_index,original_bytes,payload_bits,payload_bytes,header_bytes,file_bytes,file_bpp,payload_bpp,predicted_bits,omitted_fraction,incorrect_omitted_predictions,omitted_error_rate,mse,mae,psnr_db,ssim,bit_error_rate,encode_seconds,decode_seconds,raw_payload_bytes,zlib_payload_bytes,payload_zlib_to_raw_ratio,first_incorrect_omission,mean_gap_between_errors,max_error_run,error_runs,mse_before_first_error_pixel,mse_after_first_error_pixel,range_payload_bytes,range_file_bytes,range_file_bpp,range_decode_seconds,encoder_decoder_equal
0.5,34,47426,1024,0,0,34,34,0.265625,0.0,8192,1.0,4155,0.5072021484375,12701.703125,104.056640625,7.092184030459481,0.04426325374085672,0.5072021484375,0.16855141874999902,0.16513288828124928,0,8,,3,1.9711121810303323,9,2126,,12701.703125,4,38,0.296875,0.1585932343749903,True
0.5,35,20875,1024,0,0,34,34,0.265625,0.0,8192,1.0,4545,0.5548095703125,8649.7060546875,84.9990234375,8.760790118997791,0.07262711502354458,0.5548095703125,0.16855141874999902,0.16513288828124928,0,8,,0,1.8017165492957747,15,1893,,8649.7060546875,4,38,0.296875,0.1585932343749903,True
0.5,36,4161,1024,0,0,34,34,0.265625,0.0,8192,1.0,3946,0.481689453125,7706.40234375,69.53125,9.262286815076964,0.10090617998203731,0.481689453125,0.16855141874999902,0.16513288828124928,0,8,,0,2.0757921419518377,10,2103,,7706.40234375,4,38,0.296875,0.1585932343749903,True
0.5,37,40340,1024,0,0,34,34,0.265625,0.0,8192,1.0,3930,0.479736328125,3419.8681640625,47.3173828125,12.79070996543869,0.15661283643494264,0.479736328125,0.16855141874999902,0.16513288828124928,0,8,,3,2.0827182489183,13,1815,,3419.8681640625,4,38,0.296875,0.1585932343749903,True
0.5,38,28286,1024,0,0,34,34,0.265625,0.0,8192,1.0,4244,0.51806640625,8325.103515625,80.748046875,8.926907185712068,0.12832306400869428,0.51806640625,0.16855141874999902,0.16513288828124928,0,8,,0,1.9302380391232619,14,1975,,8325.103515625,4,38,0.296875,0.1585932343749903,True
0.5,39,13256,1024,0,0,34,34,0.265625,0.0,8192,1.0,3721,0.4542236328125,2954.427734375,39.998046875,13.4260698931276,0.10076825981246587,0.4542236328125,0.16855141874999902,0.16513288828124928,0,8,,5,2.199731182795699,15,1790,,2954.427734375,4,38,0.296875,0.1585932343749903,True
0.5,40,48934,1024,0,0,34,34,0.265625,0.0,8192,1.0,4258,0.519775390625,10850.064453125,93.28515625,7.776480428166902,0.02667468764372456,0.519775390625,0.16855141874999902,0.16513288828124928,0,8,,0,1.9234202490016443,14,2082,,10850.064453125,4,38,0.296875,0.1585932343749903,True
0.5,41,11935,1024,0,0,34,34,0.265625,0.0,8192,1.0,3757,0.4586181640625,2192.2197265625,36.1279296875,14.721962794628883,0.1092198472590987,0.4586181640625,0.16855141874999902,0.16513288828124928,0,8,,0,2.1807774227902024,12,1883,,2192.2197265625,4,38,0.296875,0.1585932343749903,True
0.5,42,48447,1024,0,0,34,34,0.265625,0.0,8192,1.0,4342,0.530029296875,2495.9404296875,46.3291015625,14.158461449884264,0.15004680945523163,0.530029296875,0.16855141874999902,0.16513288828124928,0,8,,0,1.885970974429855,12,2056,,2495.9404296875,4,38,0.296875,0.1585932343749903,True
0.5,43,15492,1024,0,0,34,34,0.265625,0.0,8192,1.0,3958,0.483154296875,2756.796875,41.849609375,13.726755930633715,0.06968493662918104,0.483154296875,0.16855141874999902,0.16513288828124928,0,8,,4,2.068738943644175,15,1993,,2756.796875,4,38,0.296875,0.1585932343749903,True
0.5,44,32513,1024,0,0,34,34,0.265625,0.0,8192,1.0,4724,0.57666015625,6650.462890625,76.361328125,9.902284864147534,0.20375050695445798,0.57666015625,0.16855141874999902,0.16513288828124928,0,8,,2,1.7336438704213424,17,1889,,6650.462890625,4,38,0.296875,0.1585932343749903,True
0.5,45,36099,1024,0,0,34,34,0.265625,0.0,8192,1.0,4293,0.5240478515625,6147.9365234375,70.6708984375,10.243509860452678,0.10548732936088831,0.5240478515625,0.16855141874999902,0.16513288828124928,0,8,,1,1.9082013047530288,22,1960,,6147.9365234375,4,38,0.296875,0.1585932343749903,True
0.5,46,39260,1024,0,0,34,34,0.265625,0.0,8192,1.0,4584,0.5595703125,5722.4580078125,71.2373046875,10.554977464225491,0.2329140085457669,0.5595703125,0.16855141874999902,0.16513288828124928,0,8,,0,1.7872572550730963,21,1974,,5722.4580078125,4,38,0.296875,0.1585932343749903,True
0.5,47,46517,1024,0,0,34,34,0.265625,0.0,8192,1.0,4480,0.546875,6963.5107421875,72.5576171875,9.702521109775473,0.19118601369661214,0.546875,0.16855141874999902,0.16513288828124928,0,8,,0,1.828756418843492,31,1833,,6963.5107421875,4,38,0.296875,0.1585932343749903,True
0.5,48,33095,1024,0,0,34,34,0.265625,0.0,8192,1.0,4102,0.500732421875,4208.2041015625,53.9619140625,11.889835655509483,0.09892967697215055,0.500732421875,0.16855141874999902,0.16513288828124928,0,8,,0,1.997317727383565,12,1922,,4208.2041015625,4,38,0.296875,0.1585932343749903,True
0.5,49,3,1024,0,0,34,34,0.265625,0.0,8192,1.0,4868,0.59423828125,7576.560546875,82.623046875,9.336082626909384,0.13719793785212206,0.59423828125,0.16855141874999902,0.16513288828124928,0,8,,0,1.6829669200739676,15,1755,,7576.560546875,4,38,0.296875,0.1585932343749903,True
0.5,50,21683,1024,0,0,34,34,0.265625,0.0,8192,1.0,4343,0.5301513671875,9559.62890625,89.703125,8.326393270746506,0.08613512806629646,0.5301513671875,0.16855141874999902,0.16513288828124928,0,8,,0,1.8864578535237218,23,1953,,9559.62890625,4,38,0.296875,0.1585932343749903,True
