run,image,encode_seconds,decode_seconds
0,45,0.5963657999964198,0.6124146000074688
0,46,0.6146539999899687,0.6225658000039402
0,47,0.6036017999867909,0.6011780999979237
0,48,0.5745931999990717,0.5849786000035238
0,49,0.5779840000031982,0.5779220000113128
0,50,0.5840042000054382,0.6004623999906471
0,51,0.5837059999903431,0.5885354000056395
0,52,0.5648127000022214,0.5920796999998856
0,53,0.5875699000025634,0.6139355000050273
0,54,0.6076667999877827,0.5933841000078246
0,55,0.6000288000068394,0.5820259000029182
0,56,0.5895903000055114,0.5963245999882929
0,57,0.5908678999985568,0.5915151000081096
0,58,0.585838099999819,0.6051821000000928
0,59,0.5779057000036119,0.591754499997478
0,60,0.5865215999947395,0.6005245999986073
0,61,0.6052523999969708,0.5917971000017133
0,62,0.5817608000070322,0.5908098000072641
0,63,0.608502100003534,0.5798511000029976
0,64,0.6061505999969086,0.5866117999976268
0,65,0.583570899994811,0.6003790000104345
0,66,0.5727621999976691,0.597420999998576
0,67,0.575410000004922,0.6170654000015929
0,68,0.5950515000004089,0.5817977999977302
0,69,0.5901886000065133,0.5864849999925354
0,70,0.5800568999984534,0.5785112000012305
0,71,0.5966719999996712,0.6127208999969298
0,72,0.5792203999881167,0.6062538999976823
0,73,0.6039621999952942,0.6060732999903848
0,74,0.5784838000108721,0.5994280000013532
0,75,0.5965780000115046,0.5985979000106454
0,76,0.593374500007485,0.5958983999880729
0,77,0.5799620000034338,0.5839926999906311
0,78,0.5885252000007313,0.5852735999942524
0,79,0.5788749999919673,0.5932594000041718
0,80,0.6184035000042059,0.5807630999916
0,81,0.5719146000046749,0.581366500002332
0,82,0.5930011000018567,0.5700585999875329
0,83,0.6008824999880744,0.5812416999979177
0,84,0.5919958000013139,0.5868751999951201
0,85,0.5891828000021633,0.6006758000003174
0,86,0.5841889000002993,0.6481419000047026
0,87,0.580494900001213,0.6043288999935612
0,88,0.603827300001285,0.583513599995058
0,89,0.6184655999968527,0.5955324999958975
0,90,0.616704000000027,0.5776440999907209
0,91,0.6061119000078179,0.6128199999948265
0,92,0.601955000005546,0.5929769999929704
