threshold,image_index,dataset_index,original_bytes,payload_bits,payload_bytes,header_bytes,file_bytes,file_bpp,payload_bpp,predicted_bits,omitted_fraction,incorrect_omitted_predictions,omitted_error_rate,mse,mae,psnr_db,ssim,bit_error_rate,encode_seconds,decode_seconds,raw_payload_bytes,zlib_payload_bytes,payload_zlib_to_raw_ratio,first_incorrect_omission,mean_gap_between_errors,max_error_run,error_runs,mse_before_first_error_pixel,mse_after_first_error_pixel,range_payload_bytes,range_file_bytes,range_file_bpp,range_decode_seconds,encoder_decoder_equal
0.5,0,712,1024,0,0,34,34,0.265625,0.0,8192,1.0,3809,0.4649658203125,3006.509765625,39.658203125,13.350177420261025,0.17892708132270932,0.4649658203125,0.16375417187499863,0.1627988874999886,0,8,,1,2.150735294117647,22,1840,,3006.509765625,4,38,0.296875,0.16329186406250074,True
0.5,1,24774,1024,0,0,34,34,0.265625,0.0,8192,1.0,4371,0.5335693359375,4445.3076171875,57.9599609375,11.651785411579663,0.09950547251326863,0.5335693359375,0.16375417187499863,0.1627988874999886,0,8,,0,1.8743707093821511,14,2147,,4445.3076171875,4,38,0.296875,0.16329186406250074,True
0.5,2,45142,1024,0,0,34,34,0.265625,0.0,8192,1.0,4588,0.56005859375,5352.7470703125,63.6416015625,10.845036384190552,0.06120977683351366,0.56005859375,0.16375417187499863,0.1627988874999886,0,8,,0,1.7856987137562677,13,2100,,5352.7470703125,4,38,0.296875,0.16329186406250074,True
0.5,3,27119,1024,0,0,34,34,0.265625,0.0,8192,1.0,5057,0.6173095703125,9418.8505859375,88.6708984375,8.390824532599684,0.02194344626130806,0.6173095703125,0.16375417187499863,0.1627988874999886,0,8,,2,1.6192642405063291,11,1640,,9418.8505859375,4,38,0.296875,0.16329186406250074,True
0.5,4,21139,1024,0,0,34,34,0.265625,0.0,8192,1.0,4160,0.5078125,5222.984375,60.888671875,10.951616342576887,0.12149072404720032,0.5078125,0.16375417187499863,0.1627988874999886,0,8,,0,1.9694638134166866,17,1935,,5222.984375,4,38,0.296875,0.16329186406250074,True
0.5,5,19129,1024,0,0,34,34,0.265625,0.0,8192,1.0,4303,0.5252685546875,2583.3681640625,43.0302734375,14.008940575877777,0.16718654309542635,0.5252685546875,0.16375417187499863,0.1627988874999886,0,8,,1,1.903765690376569,14,2059,,2583.3681640625,4,38,0.296875,0.16329186406250074,True
0.5,6,6433,1024,0,0,34,34,0.265625,0.0,8192,1.0,4669,0.5699462890625,3748.8134765625,51.6650390625,12.39186528372436,0.06890709269593061,0.5699462890625,0.16375417187499863,0.1627988874999886,0,8,,0,1.7544987146529563,13,2031,,3748.8134765625,4,38,0.296875,0.16329186406250074,True
0.5,7,38854,1024,0,0,34,34,0.265625,0.0,8192,1.0,4100,0.50048828125,5459.6162109375,59.5224609375,10.759182462456456,0.07167600511429804,0.50048828125,0.16375417187499863,0.1627988874999886,0,8,,1,1.9980483044645034,15,1966,,5459.6162109375,4,38,0.296875,0.16329186406250074,True
0.5,8,22489,1024,0,0,34,34,0.265625,0.0,8192,1.0,4301,0.5250244140625,3811.5576171875,52.1669921875,12.31977871725138,0.13633892104159362,0.5250244140625,0.16375417187499863,0.1627988874999886,0,8,,0,1.9046511627906977,12,1950,,3811.5576171875,4,38,0.296875,0.16329186406250074,True
0.5,9,31104,1024,0,0,34,34,0.265625,0.0,8192,1.0,3699,0.4515380859375,4809.00390625,59.96484375,11.310252310259328,0.07850446929781066,0.4515380859375,0.16375417187499863,0.1627988874999886,0,8,,2,2.2130881557598703,12,2118,,4809.00390625,4,38,0.296875,0.16329186406250074,True
0.5,10,21349,1024,0,0,34,34,0.265625,0.0,8192,1.0,4654,0.568115234375,2149.0205078125,37.2666015625,14.80839800943099,0.08358528614164099,0.568115234375,0.16375417187499863,0.1627988874999886,0,8,,0,1.7603696539866753,16,1899,,2149.0205078125,4,38,0.296875,0.16329186406250074,True
0.5,11,29116,1024,0,0,34,34,0.265625,0.0,8192,1.0,3860,0.47119140625,3715.7021484375,50.6826171875,12.430394672993895,0.07221464608256657,0.47119140625,0.16375417187499863,0.1627988874999886,0,8,,3,2.121793210676341,12,1957,,3715.7021484375,4,38,0.296875,0.16329186406250074,True
0.5,12,10772,1024,0,0,34,34,0.265625,0.0,8192,1.0,4185,0.5108642578125,6562.33203125,68.98046875,9.96022160466824,0.020513754518374252,0.5108642578125,0.16375417187499863,0.1627988874999886,0,8,,1,1.9560229445506692,16,2037,,6562.33203125,4,38,0.296875,0.16329186406250074,True
0.5,13,18332,1024,0,0,34,34,0.265625,0.0,8192,1.0,4183,0.5106201171875,3216.3857421875,47.7490234375,13.05712232589581,0.043833810025629624,0.5106201171875,0.16375417187499863,0.1627988874999886,0,8,,1,1.9583931133428982,14,2024,,3216.3857421875,4,38,0.296875,0.16329186406250074,True
0.5,14,1003,1024,0,0,34,34,0.265625,0.0,8192,1.0,4225,0.5157470703125,2881.138671875,38.703125,13.535161990884498,0.05179809860613627,0.5157470703125,0.16375417187499863,0.1627988874999886,0,8,,3,1.9382102272727273,22,1786,,2881.138671875,4,38,0.296875,0.16329186406250074,True
0.5,15,22156,1024,0,0,34,34,0.265625,0.0,8192,1.0,4458,0.544189453125,4109.0712890625,52.7353515625,11.993366848827748,0.09101243514565135,0.544189453125,0.16375417187499863,0.1627988874999886,0,8,,1,1.8375588961184652,13,2005,,4109.0712890625,4,38,0.296875,0.16329186406250074,True
0.5,16,26453,1024,0,0,34,34,0.265625,0.0,8192,1.0,4180,0.51025390625,11935.9970703125,99.2353515625,7.362216573367758,0.05635267088617445,0.51025390625,0.16375417187499863,0.1627988874999886,0,8,,0,1.9588418281885618,9,2153,,11935.9970703125,4,38,0.296875,0.16329186406250074,True
0.5,17,17039,1024,0,0,34,34,0.265625,0.0,8192,1.0,3589,0.4381103515625,3894.8408203125,55.8955078125,12.225906478381617,0.22943230808908593,0.4381103515625,0.16375417187499863,0.1627988874999886,0,8,,1,2.282051282051282,14,2094,,3894.8408203125,4,38,0.296875,0.16329186406250074,True
0.5,18,7166,1024,0,0,34,34,0.265625,0.0,8192,1.0,4339,0.5296630859375,3856.7939453125,50.7568359375,12.268539241808242,0.07852683741974611,0.5296630859375,0.16375417187499863,0.1627988874999886,0,8,,3,1.8875057630244352,14,2013,,3856.7939453125,4,38,0.296875,0.16329186406250074,True
0.5,19,48310,1024,0,0,34,34,0.265625,0.0,8192,1.0,3989,0.4869384765625,3317.8388671875,50.7822265625,12.922250704365252,0.1571261599522768,0.4869384765625,0.16375417187499863,0.1627988874999886,0,8,,2,2.053159478435306,14,2025,,3317.8388671875,4,38,0.296875,0.16329186406250074,True
0.5,20,12187,1024,0,0,34,34,0.265625,0.0,8192,1.0,4118,0.502685546875,2728.07421875,40.31640625,13.772241795040262,0.12361420139174804,0.502685546875,0.16375417187499863,0.1627988874999886,0,8,,1,1.989312606266699,21,1921,,2728.07421875,4,38,0.296875,0.16329186406250074,True
0.5,21,20284,1024,0,0,34,34,0.265625,0.0,8192,1.0,3463,0.4227294921875,1215.357421875,31.966796875,17.28376343410375,0.1651731931683384,0.4227294921875,0.16375417187499863,0.1627988874999886,0,8,,1,2.365684575389948,10,2031,,1215.357421875,4,38,0.296875,0.16329186406250074,True
0.5,22,1052,1024,0,0,34,34,0.265625,0.0,8192,1.0,4401,0.5372314453125,6338.3818359375,66.7685546875,10.111019625163713,0.02677655742956866,0.5372314453125,0.16375417187499863,0.1627988874999886,0,8,,0,1.8613636363636363,16,1923,,6338.3818359375,4,38,0.296875,0.16329186406250074,True
0.5,23,13752,1024,0,0,34,34,0.265625,0.0,8192,1.0,3553,0.4337158203125,1387.8017578125,35.2001953125,16.70752927628775,0.3234630004186692,0.4337158203125,0.16375417187499863,0.1627988874999886,0,8,,1,2.3054617117117115,9,2129,,1387.8017578125,4,38,0.296875,0.16329186406250074,True
0.5,24,37139,1024,0,0,34,34,0.265625,0.0,8192,1.0,4103,0.5008544921875,4065.7431640625,53.9443359375,12.03940420396054,0.11353488563089746,0.5008544921875,0.16375417187499863,0.1627988874999886,0,8,,2,1.9958556801560214,14,2044,,4065.7431640625,4,38,0.296875,0.16329186406250074,True
0.5,25,29727,1024,0,0,34,34,0.265625,0.0,8192,1.0,4227,0.5159912109375,4857.9677734375,59.7275390625,11.266257313919413,0.12184651909485188,0.5159912109375,0.16375417187499863,0.1627988874999886,0,8,,0,1.9382394699479413,13,2072,,4857.9677734375,4,38,0.296875,0.16329186406250074,True
0.5,26,41854,1024,0,0,34,34,0.265625,0.0,8192,1.0,4624,0.564453125,3174.859375,46.09375,13.113558671498538,0.21363425991832377,0.564453125,0.16375417187499863,0.1627988874999886,0,8,,0,1.771576898118105,14,1926,,3174.859375,4,38,0.296875,0.16329186406250074,True
0.5,27,40333,1024,0,0,34,34,0.265625,0.0,8192,1.0,3627,0.4427490234375,2668.078125,42.240234375,13.86881818696995,0.09026578810444222,0.4427490234375,0.16375417187499863,0.1627988874999886,0,8,,0,2.258411472697187,17,1963,,2668.078125,4,38,0.296875,0.16329186406250074,True
0.5,28,33248,1024,0,0,34,34,0.265625,0.0,8192,1.0,4139,0.5052490234375,3521.123046875,52.57421875,12.663991589601508,0.21012609437013127,0.5052490234375,0.16375417187499863,0.1627988874999886,0,8,,2,1.9787336877718704,12,1877,,3521.123046875,4,38,0.296875,0.16329186406250074,True
0.5,29,9680,1024,0,0,34,34,0.265625,0.0,8192,1.0,3993,0.4874267578125,9358.9716796875,86.0341796875,8.41852227767762,0.035827544523497123,0.4874267578125,0.16375417187499863,0.1627988874999886,0,8,,0,2.0518537074148298,12,2105,,9358.9716796875,4,38,0.296875,0.16329186406250074,True
0.5,30,16805,1024,0,0,34,34,0.265625,0.0,8192,1.0,3672,0.4482421875,1984.88671875,37.841796875,15.15344635071369,0.17463023226857285,0.4482421875,0.16375417187499863,0.1627988874999886,0,8,,1,2.2307273222555164,12,1946,,1984.88671875,4,38,0.296875,0.16329186406250074,True
0.5,31,14652,1024,0,0,34,34,0.265625,0.0,8192,1.0,4521,0.5518798828125,2610.521484375,40.56640625,13.963530890989524,0.19847186110044368,0.5518798828125,0.16375417187499863,0.1627988874999886,0,8,,0,1.8121681415929203,17,1929,,2610.521484375,4,38,0.296875,0.16329186406250074,True
0.5,32,15793,1024,0,0,34,34,0.265625,0.0,8192,1.0,4283,0.5228271484375,11610.595703125,96.322265625,7.482258582746325,0.11419308834850474,0.5228271484375,0.16375417187499863,0.1627988874999886,0,8,,0,1.9126576366184027,13,2139,,11610.595703125,4,38,0.296875,0.16329186406250074,True
0.5,33,30210,1024,0,0,34,34,0.265625,0.0,8192,1.0,3864,0.4716796875,6137.0966796875,70.1435546875,10.251173959473368,0.17176017571748456,0.4716796875,0.16375417187499863,0.1627988874999886,0,8,,2,2.1198550349469323,12,2157,,6137.0966796875,4,38,0.296875,0.16329186406250074,True
0.5,34,47426,1024,0,0,34,34,0.265625,0.0,8192,1.0,4037,0.4927978515625,8438.0,82.517578125,8.868408398220481,0.07364318989334442,0.4927978515625,0.16375417187499863,0.1627988874999886,0,8,,1,2.029236868186323,8,2068,,8438.0,4,38,0.296875,0.16329186406250074,True
0.5,35,20875,1024,0,0,34,34,0.265625,0.0,8192,1.0,4341,0.5299072265625,5589.6240234375,67.5947265625,10.656977640794878,0.08348608036173712,0.5299072265625,0.16375417187499863,0.1627988874999886,0,8,,0,1.8870967741935485,11,2139,,5589.6240234375,4,38,0.296875,0.16329186406250074,True
0.5,36,4161,1024,0,0,34,34,0.265625,0.0,8192,1.0,3842,0.468994140625,5592.09765625,57.732421875,10.655056138670211,0.14731420214229068,0.468994140625,0.16375417187499863,0.1627988874999886,0,8,,0,2.1322572246810725,17,1905,,5592.09765625,4,38,0.296875,0.16329186406250074,True
0.5,37,40340,1024,0,0,34,34,0.265625,0.0,8192,1.0,4416,0.5390625,2271.0361328125,39.3720703125,14.568563168479772,0.09363976457087883,0.5390625,0.16375417187499863,0.1627988874999886,0,8,,1,1.8548131370328427,17,1999,,2271.0361328125,4,38,0.296875,0.16329186406250074,True
