image_index,dataset_index,codec,quality,file_bytes,file_bpp,mse,psnr_db,ssim,lossless
38,28286,webp,35,204,1.59375,51.2412109375,31.034609763826925,0.9469031248371185,False
38,28286,webp,50,234,1.828125,35.15625,32.67077816740435,0.9609350112063019,False
38,28286,webp,75,292,2.28125,20.09375,35.100193662635945,0.977580940382478,False
38,28286,webp,90,478,3.734375,4.4384765625,41.65846429949737,0.994114976404957,False
38,28286,webp,95,606,4.734375,1.9697265625,45.18674419294957,0.9971120332247703,False
39,13256,raw,,1024,8.0,0.0,,1.0,True
39,13256,zlib,,1022,7.984375,0.0,,1.0,True
39,13256,png,,930,7.265625,0.0,,1.0,True
39,13256,jpeg,1,353,2.7578125,800.345703125,19.098027432139087,0.5217593097385592,False
39,13256,jpeg,5,373,2.9140625,401.8642578125,22.090009795205653,0.7323173976928444,False
39,13256,jpeg,10,401,3.1328125,256.279296875,24.04366837071915,0.8108341122922728,False
39,13256,jpeg,20,437,3.4140625,164.8662109375,25.959487040532117,0.8811572882626095,False
39,13256,jpeg,35,492,3.84375,109.8583984375,27.7224709746626,0.918703109676434,False
39,13256,jpeg,50,530,4.140625,77.8642578125,29.21742212527189,0.941200936035308,False
39,13256,jpeg,75,623,4.8671875,41.728515625,31.926474246905258,0.968252116951909,False
39,13256,jpeg,90,810,6.328125,13.1015625,36.95757267909693,0.9879726016292133,False
39,13256,jpeg,95,987,7.7109375,3.8505859375,42.27553540434499,0.9960019134191929,False
39,13256,webp,1,108,0.84375,305.4453125,23.281468962255644,0.7670171560723913,False
39,13256,webp,5,132,1.03125,218.9033203125,24.728280118972336,0.8444495575814337,False
39,13256,webp,10,156,1.21875,163.494140625,25.995781680295767,0.8872455038444722,False
39,13256,webp,20,188,1.46875,111.55859375,27.655773297312702,0.9267568283819889,False
39,13256,webp,35,246,1.921875,69.494140625,29.711321721267808,0.9510955185095562,False
39,13256,webp,50,290,2.265625,46.0283203125,31.500552341669117,0.9668212101882355,False
39,13256,webp,75,364,2.84375,23.021484375,34.509470383122725,0.983271611407573,False
39,13256,webp,90,574,4.484375,4.7998046875,41.31856795339567,0.9965072760332566,False
39,13256,webp,95,690,5.390625,2.056640625,44.99921950658255,0.9983463732400886,False
40,48934,raw,,1024,8.0,0.0,,1.0,True
40,48934,zlib,,1029,8.0390625,0.0,,1.0,True
40,48934,png,,947,7.3984375,0.0,,1.0,True
40,48934,jpeg,1,364,2.84375,1061.919921875,17.86988592520803,0.6578353016783026,False
40,48934,jpeg,5,386,3.015625,598.755859375,20.35830584454846,0.7957733343882073,False
40,48934,jpeg,10,425,3.3203125,338.1865234375,22.839240636775735,0.8874166125081959,False
40,48934,jpeg,20,476,3.71875,196.1689453125,25.20450103730647,0.9322103321860722,False
40,48934,jpeg,35,532,4.15625,127.88671875,27.06254916256999,0.9591382310993011,False
40,48934,jpeg,50,577,4.5078125,90.9990234375,28.54043629183967,0.9691864215533256,False
40,48934,jpeg,75,672,5.25,46.728515625,31.434983753948597,0.9849306860055027,False
40,48934,jpeg,90,866,6.765625,12.2392578125,37.25325277838479,0.9962120548433727,False
40,48934,jpeg,95,1046,8.171875,3.4853515625,42.70833769552062,0.9989060832878941,False
40,48934,webp,1,156,1.21875,334.0126953125,22.89317386872563,0.9039710723900698,False
40,48934,webp,5,184,1.4375,201.3837890625,25.090558529624264,0.9409525312048707,False
40,48934,webp,10,212,1.65625,135.2158203125,26.82052853637522,0.958437356328954,False
40,48934,webp,20,240,1.875,94.57421875,28.37307598468187,0.9744604169156615,False
40,48934,webp,35,286,2.234375,60.9384765625,30.281887680335995,0.9821170638058002,False
40,48934,webp,50,330,2.578125,40.859375,32.01788641648505,0.9877922917527756,False
40,48934,webp,75,412,3.21875,21.7158203125,34.76304121437988,0.9935509663428411,False
40,48934,webp,90,622,4.859375,4.6796875,41.42863508126467,0.9985081205966586,False
40,48934,webp,95,740,5.78125,2.1015625,44.90538050513371,0.9993582767238747,False
41,11935,raw,,1024,8.0,0.0,,1.0,True
41,11935,zlib,,923,7.2109375,0.0,,1.0,True
41,11935,png,,783,6.1171875,0.0,,1.0,True
41,11935,jpeg,1,351,2.7421875,560.1728515625,20.647583036890037,0.5685731450800866,False
41,11935,jpeg,5,363,2.8359375,338.892578125,22.830183031389804,0.7061218276404045,False
41,11935,jpeg,10,388,3.03125,209.265625,24.92382466016531,0.8228435214701011,False
41,11935,jpeg,20,419,3.2734375,114.1689453125,27.55532371787426,0.8907064724790781,False
41,11935,jpeg,35,460,3.59375,62.578125,30.166578144315412,0.9433159691296981,False
41,11935,jpeg,50,485,3.7890625,42.8779296875,31.808465530964625,0.960493161393628,False
41,11935,jpeg,75,558,4.359375,23.0908203125,34.49640999156277,0.9781195444568481,False
41,11935,jpeg,90,690,5.390625,5.96875,40.371969719400894,0.9939600720310799,False
41,11935,jpeg,95,823,6.4296875,2.5107421875,44.132782408648616,0.9968207630421335,False
41,11935,webp,1,102,0.796875,174.0263671875,25.724653065134948,0.8326786049943505,False
41,11935,webp,5,118,0.921875,125.8212890625,27.13326230568416,0.8749137534851277,False
41,11935,webp,10,132,1.03125,95.8515625,28.314811640544857,0.9134508845845004,False
41,11935,webp,20,168,1.3125,53.97265625,30.809065685886857,0.9522138535383179,False
41,11935,webp,35,190,1.484375,35.4912109375,32.62959543416561,0.9650747067295714,False
41,11935,webp,50,214,1.671875,22.8427734375,34.54331528567385,0.9769238503117271,False
41,11935,webp,75,256,2.0,13.5791015625,36.80209324307544,0.9855493960791759,False
41,11935,webp,90,412,3.21875,3.3642578125,42.86191091264078,0.9960289444915958,False
41,11935,webp,95,524,4.09375,1.6005859375,46.088013639372235,0.9982528528513324,False
42,48447,raw,,1024,8.0,0.0,,1.0,True
42,48447,zlib,,913,7.1328125,0.0,,1.0,True
42,48447,png,,861,6.7265625,0.0,,1.0,True
42,48447,jpeg,1,346,2.703125,444.416015625,21.65290659446445,0.44116066775626395,False
42,48447,jpeg,5,356,2.78125,270.501953125,23.80909955645848,0.5750933521819391,False
42,48447,jpeg,10,375,2.9296875,175.763671875,25.681512440242237,0.7122220548616652,False
42,48447,jpeg,20,409,3.1953125,113.6865234375,27.573713750158355,0.8081410425939126,False
42,48447,jpeg,35,456,3.5625,78.0234375,29.20855280639449,0.8814907931411315,False
42,48447,jpeg,50,489,3.8203125,58.7548828125,30.44036396470394,0.9036013002905035,False
42,48447,jpeg,75,572,4.46875,32.7802734375,32.9746778893965,0.9497304052740118,False
42,48447,jpeg,90,741,5.7890625,11.076171875,37.686906745577424,0.9826848977955681,False
42,48447,jpeg,95,896,7.0,3.6904296875,42.460034255907075,0.9943984976617037,False
42,48447,webp,1,94,0.734375,188.80859375,25.370586032508527,0.6538695557881983,False
42,48447,webp,5,114,0.890625,146.09765625,26.48437111982597,0.7328436232748223,False
42,48447,webp,10,130,1.015625,123.216796875,27.22410446116684,0.7819957751673977,False
42,48447,webp,20,160,1.25,92.658203125,28.46196486978583,0.8605935113285782,False
42,48447,webp,35,202,1.578125,64.84375,30.012122381397045,0.9103923242413455,False
42,48447,webp,50,252,1.96875,40.6240234375,32.042974267776586,0.9491130299566507,False
42,48447,webp,75,312,2.4375,22.138671875,34.679287973812045,0.9740381253771846,False
42,48447,webp,90,498,3.890625,4.8681640625,41.257151548600476,0.9935537078130297,False
42,48447,webp,95,626,4.890625,2.0390625,45.03649823177498,0.9973847082326733,False
43,15492,raw,,1024,8.0,0.0,,1.0,True
43,15492,zlib,,1001,7.8203125,0.0,,1.0,True
43,15492,png,,995,7.7734375,0.0,,1.0,True
43,15492,jpeg,1,356,2.78125,1108.033203125,17.68527586289656,0.47552286437618785,False
43,15492,jpeg,5,375,2.9296875,700.9873046875,19.673702081709962,0.6739148001534071,False
43,15492,jpeg,10,412,3.21875,432.791015625,21.768021242615077,0.7924839594499278,False
43,15492,jpeg,20,466,3.640625,264.5439453125,23.905825346991804,0.8704237301417272,False
43,15492,jpeg,35,525,4.1015625,163.9765625,25.98298582968514,0.9159748974364889,False
43,15492,jpeg,50,565,4.4140625,115.939453125,27.488491133526928,0.9342551945123452,False
43,15492,jpeg,75,675,5.2734375,55.5,30.687873777452342,0.9681829819466574,False
43,15492,jpeg,90,878,6.859375,13.814453125,36.72746663761294,0.9914097681852673,False
43,15492,jpeg,95,1058,8.265625,3.9853515625,42.126137227344515,0.9975906569351065,False
43,15492,webp,1,122,0.953125,425.47265625,21.842087062506476,0.7504444406750885,False
43,15492,webp,5,164,1.28125,281.3486328125,23.638355517863925,0.8555563801611205,False
43,15492,webp,10,194,1.515625,197.4208984375,25.17687236872259,0.9045731221138644,False
43,15492,webp,20,228,1.78125,146.2119140625,26.48097598363818,0.9274187525881672,False
43,15492,webp,35,298,2.328125,74.662109375,29.39980105293941,0.9618095136302449,False
43,15492,webp,50,348,2.71875,50.1513671875,31.127975839522797,0.9759556339673365,False
43,15492,webp,75,422,3.296875,25.0068359375,34.15021616031198,0.9867299736151832,False
43,15492,webp,90,626,4.890625,5.166015625,40.999246454725366,0.9972687848618802,False
43,15492,webp,95,768,6.0,2.189453125,44.72744709248768,0.9986566046917507,False
44,32513,raw,,1024,8.0,0.0,,1.0,True
44,32513,zlib,,938,7.328125,0.0,,1.0,True
44,32513,png,,903,7.0546875,0.0,,1.0,True
44,32513,jpeg,1,349,2.7265625,622.935546875,20.186372469287743,0.36895430515842287,False
44,32513,jpeg,5,363,2.8359375,425.8486328125,21.838251035870414,0.6126774976637985,False
44,32513,jpeg,10,388,3.03125,230.234375,24.509101946658536,0.7339565663493144,False
44,32513,jpeg,20,429,3.3515625,137.841796875,26.73699435024784,0.8476558564324305,False
44,32513,jpeg,35,470,3.671875,90.791015625,28.55037486548777,0.8956324719402001,False
44,32513,jpeg,50,505,3.9453125,69.728515625,29.696699407903864,0.9076558082476202,False
44,32513,jpeg,75,599,4.6796875,36.482421875,32.50996699741257,0.9396842658818508,False
44,32513,jpeg,90,768,6.0,11.2216796875,37.63022492859107,0.9749681217826721,False
44,32513,jpeg,95,930,7.265625,3.8056640625,42.32649911715032,0.9902340083760636,False
44,32513,webp,1,102,0.796875,238.701171875,24.352258097388404,0.7029245053367192,False
44,32513,webp,5,126,0.984375,156.3134765625,26.190839385465985,0.7978860754642164,False
44,32513,webp,10,144,1.125,123.58203125,27.211250316707194,0.8414731995351544,False
44,32513,webp,20,168,1.3125,96.9052734375,28.267329495293172,0.8540824701655447,False
44,32513,webp,35,218,1.703125,64.685546875,30.02273106684957,0.9016729950746727,False
44,32513,webp,50,258,2.015625,42.0302734375,31.895181454517882,0.9328101294822693,False
44,32513,webp,75,330,2.578125,23.0869140625,34.497144745160774,0.9620909334382567,False
44,32513,webp,90,530,4.140625,4.7197265625,41.39163522368841,0.9921549364671594,False
44,32513,webp,95,648,5.0625,2.10546875,44.89731560993021,0.9961586343525268,False
45,36099,raw,,1024,8.0,0.0,,1.0,True
45,36099,zlib,,1016,7.9375,0.0,,1.0,True
45,36099,png,,841,6.5703125,0.0,,1.0,True
45,36099,jpeg,1,351,2.7421875,587.5419921875,20.44041449373342,0.49926529812656506,False
45,36099,jpeg,5,367,2.8671875,324.0966796875,23.024057790821782,0.6997688454122748,False
45,36099,jpeg,10,390,3.046875,163.1064453125,26.006092379125747,0.806880634667537,False
45,36099,jpeg,20,434,3.390625,87.951171875,28.68838730429116,0.8994438083263211,False
45,36099,jpeg,35,470,3.671875,57.9443359375,30.500693708066265,0.9340376364984253,False
45,36099,jpeg,50,499,3.8984375,45.984375,31.504700727521865,0.950570943398499,False
45,36099,jpeg,75,583,4.5546875,27.56640625,33.72700208745626,0.9689603075182398,False
45,36099,jpeg,90,747,5.8359375,9.083984375,38.54803982332224,0.9890974330231412,False
45,36099,jpeg,95,900,7.03125,3.4365234375,42.769610506725314,0.9960080480660968,False
45,36099,webp,1,110,0.859375,197.2490234375,25.18065499134766,0.7990492416452674,False
45,36099,webp,5,134,1.046875,137.9677734375,26.733027052834228,0.8435858456760099,False
45,36099,webp,10,148,1.15625,108.90234375,27.76043134310127,0.8917693773153393,False
45,36099,webp,20,170,1.328125,76.2216796875,29.310018458338245,0.914551579291319,False
45,36099,webp,35,212,1.65625,49.0341796875,31.22581446658028,0.9484926119161112,False
45,36099,webp,50,246,1.921875,35.9482421875,32.57402701946879,0.9615080710586797,False
45,36099,webp,75,310,2.421875,20.8330078125,34.94328384147792,0.9779079065792127,False
45,36099,webp,90,498,3.890625,4.439453125,41.65750886118771,0.9948318706494548,False
45,36099,webp,95,616,4.8125,2.0166015625,45.084602615153024,0.9976384074733049,False
46,39260,raw,,1024,8.0,0.0,,1.0,True
46,39260,zlib,,759,5.9296875,0.0,,1.0,True
46,39260,png,,639,4.9921875,0.0,,1.0,True
46,39260,jpeg,1,350,2.734375,623.26953125,20.184044640953175,0.5693960011847025,False
46,39260,jpeg,5,362,2.828125,289.1884765625,23.51899377449522,0.7155591804816095,False
46,39260,jpeg,10,389,3.0390625,129.4462890625,27.009907561764308,0.8523964525363218,False
46,39260,jpeg,20,415,3.2421875,68.341796875,29.78393967578153,0.9082110253853366,False
46,39260,jpeg,35,451,3.5234375,45.2314453125,31.57639895580211,0.9260463702965073,False
46,39260,jpeg,50,470,3.671875,30.154296875,33.337311546358926,0.9436544800336673,False
46,39260,jpeg,75,519,4.0546875,16.89453125,35.85334214378927,0.9704178174456043,False
46,39260,jpeg,90,623,4.8671875,5.3828125,40.82071108608153,0.9904343429496485,False
46,39260,jpeg,95,748,5.84375,2.1533203125,44.79971723703865,0.9952382522302826,False
46,39260,webp,1,98,0.765625,138.0390625,26.730783597736668,0.8297106817630558,False
46,39260,webp,5,110,0.859375,98.4365234375,28.199240938965904,0.9003723644533106,False
46,39260,webp,10,124,0.96875,72.9638671875,29.499725167196576,0.9128270971553876,False
46,39260,webp,20,136,1.0625,44.6962890625,31.628088938116065,0.9427644397079447,False
46,39260,webp,35,156,1.21875,26.2587890625,33.938056663650265,0.9691376054632161,False
46,39260,webp,50,170,1.328125,16.6435546875,35.91834273510801,0.9762234268253182,False
46,39260,webp,75,202,1.578125,11.111328125,37.673143880759696,0.9872871166237012,False
46,39260,webp,90,306,2.390625,3.02734375,43.32018623673449,0.9947752266035114,False
46,39260,webp,95,382,2.984375,1.6748046875,45.89116193128933,0.9969050553730302,False
47,46517,raw,,1024,8.0,0.0,,1.0,True
47,46517,zlib,,979,7.6484375,0.0,,1.0,True
47,46517,png,,781,6.1015625,0.0,,1.0,True
47,46517,jpeg,1,352,2.75,485.8544921875,21.26574138317389,0.5213316465753314,False
47,46517,jpeg,5,362,2.828125,243.595703125,24.264107375210312,0.6992051974219465,False
47,46517,jpeg,10,386,3.015625,142.720703125,26.585933842439665,0.793803330751098,False
47,46517,jpeg,20,414,3.234375,77.7841796875,29.221890848689313,0.8873406938171281,False
47,46517,jpeg,35,447,3.4921875,51.5205078125,31.011002258663154,0.9245416400577772,False
47,46517,jpeg,50,475,3.7109375,36.322265625,32.529074307725054,0.945995151384354,False
47,46517,jpeg,75,544,4.25,20.3447265625,35.046285036506106,0.9657116623323697,False
47,46517,jpeg,90,678,5.296875,7.2158203125,39.54794650948956,0.9878314263494872,False
47,46517,jpeg,95,810,6.328125,2.53515625,44.09075629379391,0.9942687585265579,False
47,46517,webp,1,100,0.78125,140.7578125,26.64607851969897,0.8464400355757072,False
47,46517,webp,5,110,0.859375,110.9619140625,27.679064212776986,0.8520032677054077,False
47,46517,webp,10,116,0.90625,82.5927734375,28.96138311047704,0.8856800134797934,False
47,46517,webp,20,142,1.109375,58.677734375,30.44607024057795,0.9159519569053154,False
47,46517,webp,35,168,1.3125,40.1396484375,32.09506796461397,0.9412238513203798,False
47,46517,webp,50,188,1.46875,28.2060546875,33.62738017260403,0.9529280818812451,False
47,46517,webp,75,230,1.796875,17.5654296875,35.68421582849873,0.9639063051887746,False
47,46517,webp,90,386,3.015625,3.9794921875,42.13252704431727,0.9909201005489832,False
47,46517,webp,95,500,3.90625,1.953125,45.223503218437415,0.9951903541186757,False
48,33095,raw,,1024,8.0,0.0,,1.0,True
48,33095,zlib,,1008,7.875,0.0,,1.0,True
48,33095,png,,908,7.09375,0.0,,1.0,True
48,33095,jpeg,1,350,2.734375,737.134765625,19.45533466473153,0.3816418785043383,False
48,33095,jpeg,5,368,2.875,407.083984375,22.0339634430129,0.665125412737074,False
48,33095,jpeg,10,395,3.0859375,249.220703125,24.16496243910164,0.7864512236776117,False
48,33095,jpeg,20,432,3.375,149.375,26.388024425756974,0.8534097595661037,False
48,33095,jpeg,35,480,3.75,104.724609375,27.93031611759202,0.907698235478229,False
48,33095,jpeg,50,525,4.1015625,74.24609375,29.42406751463798,0.9331145427726069,False
48,33095,jpeg,75,609,4.7578125,39.4931640625,32.16558431491024,0.9628500979796794,False
48,33095,jpeg,90,788,6.15625,10.8193359375,37.78879755137081,0.9889383214585343,False
48,33095,jpeg,95,941,7.3515625,3.4013671875,42.81426843049486,0.9962852957091033,False
48,33095,webp,1,112,0.875,279.2939453125,23.670188399390955,0.7376364004666752,False
48,33095,webp,5,144,1.125,171.7275390625,25.782404145489135,0.8524807301895201,False
48,33095,webp,10,166,1.296875,128.7236328125,27.0342207303238,0.8842068003984025,False
48,33095,webp,20,208,1.625,87.2744140625,28.72193419111023,0.9224399525684709,False
48,33095,webp,35,240,1.875,62.6708984375,30.160144401642413,0.9493216171945609,False
48,33095,webp,50,292,2.28125,37.2421875,32.420451785887366,0.966844075983674,False
48,33095,webp,75,368,2.875,18.7578125,35.39898170458751,0.983086606924004,False
48,33095,webp,90,560,4.375,4.615234375,41.488866002113724,0.9961738416632395,False
48,33095,webp,95,694,5.421875,1.9052734375,45.33123048113204,0.9983875673870911,False
49,3,raw,,1024,8.0,0.0,,1.0,True
49,3,zlib,,938,7.328125,0.0,,1.0,True
49,3,png,,849,6.6328125,0.0,,1.0,True
49,3,jpeg,1,350,2.734375,502.6171875,21.118430252210242,0.4988004884763693,False
49,3,jpeg,5,364,2.84375,289.00390625,23.5217664803747,0.6411399983059914,False
49,3,jpeg,10,384,3.0,157.5703125,26.156059645413926,0.7632781849130422,False
49,3,jpeg,20,415,3.2421875,96.6962890625,28.276705534922893,0.8450078109700314,False
49,3,jpeg,35,458,3.578125,66.7109375,29.88883316959205,0.8942258743053215,False
49,3,jpeg,50,489,3.8203125,54.134765625,30.796041000148357,0.9138467558024738,False
49,3,jpeg,75,582,4.546875,32.72265625,32.98231810737361,0.9455991620698946,False
49,3,jpeg,90,740,5.78125,10.4462890625,37.94118321703547,0.9818330716860009,False
49,3,jpeg,95,897,7.0078125,3.740234375,42.401815435391,0.9941304464393202,False
49,3,webp,1,102,0.796875,158.2138671875,26.13835814834733,0.733107721617025,False
49,3,webp,5,118,0.921875,128.93359375,27.027142729992008,0.7703209793143649,False
49,3,webp,10,136,1.0625,114.2470703125,27.55235288786228,0.8093146441318658,False
49,3,webp,20,166,1.296875,78.296875,29.193359321093205,0.8644042833621397,False
49,3,webp,35,202,1.578125,55.63671875,30.67718851891349,0.8987529337466595,False
49,3,webp,50,238,1.859375,38.2958984375,32.29928098161613,0.9376689233558015,False
49,3,webp,75,308,2.40625,23.7841796875,34.36792183599933,0.9621662365166714,False
49,3,webp,90,498,3.890625,4.5751953125,41.526707222839256,0.9930063197627714,False
49,3,webp,95,618,4.828125,2.171875,44.762455345977024,0.996554021694838,False
50,21683,raw,,1024,8.0,0.0,,1.0,True
50,21683,zlib,,1023,7.9921875,0.0,,1.0,True
50,21683,png,,844,6.59375,0.0,,1.0,True
50,21683,jpeg,1,352,2.75,701.890625,19.668109191936352,0.5577924029923603,False
50,21683,jpeg,5,368,2.875,452.4287109375,21.57530203593097,0.6728114344737559,False
50,21683,jpeg,10,403,3.1484375,241.4013671875,24.303406354532843,0.8101580386953355,False
50,21683,jpeg,20,434,3.390625,139.6982421875,26.678894194142288,0.8899174498734994,False
50,21683,jpeg,35,477,3.7265625,90.1796875,28.57971634857003,0.9247542563946277,False
50,21683,jpeg,50,519,4.0546875,67.0078125,29.869549204381272,0.9411107721455269,False
50,21683,jpeg,75,601,4.6953125,32.994140625,32.9464353978307,0.9645253669534627,False
50,21683,jpeg,90,758,5.921875,8.6240234375,38.77370432741957,0.9904872640265762,False
50,21683,jpeg,95,906,7.078125,3.03515625,43.30899307378846,0.9965411322424192,False
50,21683,webp,1,116,0.90625,264.33984375,23.90917731914807,0.8350822274669433,False
50,21683,webp,5,142,1.109375,170.291015625,25.818886252212998,0.8861947148504024,False
50,21683,webp,10,166,1.296875,109.2880859375,27.745075410373694,0.9230773053681871,False
50,21683,webp,20,184,1.4375,76.666015625,29.284774675482907,0.9419480333250305,False
50,21683,webp,35,222,1.734375,51.212890625,31.037010713241386,0.960067521867321,False
50,21683,webp,50,258,2.015625,33.0615234375,32.93757499374279,0.9709024528650722,False
50,21683,webp,75,306,2.390625,18.041015625,35.5681937822088,0.9855757184796584,False
50,21683,webp,90,482,3.765625,3.962890625,42.150682748103954,0.9957778673015822,False
50,21683,webp,95,600,4.6875,2.0244140625,45.06781015413861,0.9978218380552738,False
51,13446,raw,,1024,8.0,0.0,,1.0,True
51,13446,zlib,,1035,8.0859375,0.0,,1.0,True
51,13446,png,,929,7.2578125,0.0,,1.0,True
51,13446,jpeg,1,365,2.8515625,895.8681640625,18.608362572692158,0.7043021721408538,False
51,13446,jpeg,5,385,3.0078125,461.2041015625,21.49187199977165,0.832829648194322,False
51,13446,jpeg,10,414,3.234375,263.541015625,23.922321455948484,0.8967910067514279,False
51,13446,jpeg,20,456,3.5625,144.6123046875,26.52875113341426,0.9430230891935582,False
51,13446,jpeg,35,502,3.921875,96.3828125,28.290807657816494,0.9621116131701264,False
51,13446,jpeg,50,545,4.2578125,73.16015625,29.488057365288082,0.9707762754241407,False
51,13446,jpeg,75,643,5.0234375,36.4091796875,32.518694666416145,0.9848574515141914,False
51,13446,jpeg,90,818,6.390625,9.9189453125,38.1661486505573,0.9962140260792209,False
51,13446,jpeg,95,981,7.6640625,3.0439453125,43.29643515230883,0.998927527674542,False
51,13446,webp,1,128,1.0,273.767578125,23.756983468549898,0.890155925673924,False
51,13446,webp,5,158,1.234375,170.01953125,25.825815463903908,0.9376615438020475,False
51,13446,webp,10,178,1.390625,137.49609375,26.747900007883043,0.9468338388077259,False
51,13446,webp,20,216,1.6875,84.201171875,28.87762225005976,0.9658680874176295,False
51,13446,webp,35,256,2.0,54.826171875,30.740924376472726,0.9805290246025665,False
51,13446,webp,50,296,2.3125,37.3203125,32.41135089232425,0.9861319744271239,False
51,13446,webp,75,370,2.890625,19.9423828125,35.133033121834615,0.9926908265454488,False
51,13446,webp,90,564,4.40625,4.359375,41.736561315782,0.9984194646845649,False
51,13446,webp,95,678,5.296875,1.986328125,45.15029368920996,0.9992639624378368,False
52,49515,raw,,1024,8.0,0.0,,1.0,True
52,49515,zlib,,949,7.4140625,0.0,,1.0,True
52,49515,png,,843,6.5859375,0.0,,1.0,True
52,49515,jpeg,1,349,2.7265625,586.71484375,20.446532849625267,0.4769727153102613,False
52,49515,jpeg,5,365,2.8515625,304.9736328125,23.28818067813048,0.7123245097112073,False
52,49515,jpeg,10,386,3.015625,180.09375,25.5758171960646,0.8163638951081242,False
52,49515,jpeg,20,425,3.3203125,107.0234375,27.836014648435206,0.883989619604033,False
52,49515,jpeg,35,464,3.625,72.8876953125,29.50426142686076,0.9165092287980418,False
52,49515,jpeg,50,492,3.84375,55.708984375,30.671551199161648,0.9328273112167218,False
52,49515,jpeg,75,572,4.46875,31.30859375,33.17416799489597,0.961738966170481,False
52,49515,jpeg,90,726,5.671875,9.7490234375,38.24119246394622,0.988088183141226,False
52,49515,jpeg,95,884,6.90625,3.6259765625,42.53655368281564,0.9943079609826154,False
52,49515,webp,1,100,0.78125,218.384765625,24.738580218707575,0.7348115966518193,False
52,49515,webp,5,118,0.921875,172.9765625,25.75093098585799,0.7908463385988377,False
52,49515,webp,10,138,1.078125,117.1533203125,27.443257591601736,0.8608305191449159,False
52,49515,webp,20,158,1.234375,92.40234375,28.473973737951756,0.8930681154115815,False
52,49515,webp,35,202,1.578125,55.6552734375,30.67574040062376,0.9344603668405868,False
52,49515,webp,50,240,1.875,35.814453125,32.5902203685751,0.9566010996578357,False
52,49515,webp,75,296,2.3125,21.3798828125,34.83075040445295,0.973013151247644,False
52,49515,webp,90,460,3.59375,4.91015625,41.21985048493802,0.9934250854640856,False
52,49515,webp,95,596,4.65625,1.810546875,45.55270587699244,0.9971053247538736,False
53,27943,raw,,1024,8.0,0.0,,1.0,True
53,27943,zlib,,1018,7.953125,0.0,,1.0,True
53,27943,png,,892,6.96875,0.0,,1.0,True
53,27943,jpeg,1,361,2.8203125,722.326171875,19.54347010032297,0.6539294979126196,False
53,27943,jpeg,5,378,2.953125,384.46484375,22.28223727688677,0.7509129447300272,False
53,27943,jpeg,10,408,3.1875,195.9990234375,25.208264533724627,0.8583410440612765,False
53,27943,jpeg,20,451,3.5234375,117.40234375,27.434035938751244,0.9055835410979036,False
53,27943,jpeg,35,490,3.828125,74.55078125,29.406281618946423,0.9431238361268517,False
53,27943,jpeg,50,530,4.140625,56.7109375,30.59413534112481,0.9485423336179537,False
53,27943,jpeg,75,609,4.7578125,29.5029296875,33.43215216620601,0.9721974208846262,False
53,27943,jpeg,90,777,6.0703125,10.828125,37.78527100239991,0.989652117724825,False
53,27943,jpeg,95,949,7.4140625,3.58984375,42.58004814793648,0.9958451754249412,False
53,27943,webp,1,122,0.953125,215.568359375,24.794953444146834,0.8398077812199792,False
53,27943,webp,5,146,1.140625,143.1396484375,26.57320414650887,0.9022332485574521,False
53,27943,webp,10,162,1.265625,110.77734375,27.686294135664355,0.9196769206857204,False
53,27943,webp,20,192,1.5,77.3828125,29.24435850641213,0.945370692229243,False
53,27943,webp,35,228,1.78125,54.615234375,30.757665591494415,0.9563509894147908,False
53,27943,webp,50,266,2.078125,37.8623046875,32.348733148270256,0.96978276327273,False
53,27943,webp,75,334,2.609375,20.2294921875,35.070953798734095,0.9838129660337689,False
53,27943,webp,90,536,4.1875,4.5048828125,41.59396862899456,0.9962054203991599,False
53,27943,webp,95,646,5.046875,2.123046875,44.861207777574464,0.998227388441581,False
54,29059,raw,,1024,8.0,0.0,,1.0,True
54,29059,zlib,,1035,8.0859375,0.0,,1.0,True
54,29059,png,,943,7.3671875,0.0,,1.0,True
54,29059,jpeg,1,373,2.9140625,1220.869140625,17.264112444661183,0.6653483194086319,False
54,29059,jpeg,5,399,3.1171875,689.01171875,19.748537523925354,0.7323341988042187,False
54,29059,jpeg,10,435,3.3984375,384.7314453125,22.279226768548565,0.8363240338174912,False
54,29059,jpeg,20,491,3.8359375,213.853515625,24.82963966672612,0.9184620785010039,False
54,29059,jpeg,35,546,4.265625,137.9423828125,26.733826371606003,0.9425050357374041,False
54,29059,jpeg,50,593,4.6328125,97.412109375,28.24467413148936,0.9600060277435997,False
54,29059,jpeg,75,701,5.4765625,45.9833984375,31.50479295889578,0.9781175282559422,False
54,29059,jpeg,90,902,7.046875,12.1484375,37.28559937152922,0.99332511826651,False
54,29059,jpeg,95,1088,8.5,3.5810546875,42.5906940754712,0.9978436408413112,False
54,29059,webp,1,152,1.1875,339.7626953125,22.819046676454036,0.8733701099453974,False
54,29059,webp,5,190,1.484375,233.150390625,24.454442134508074,0.9061116177157218,False
54,29059,webp,10,216,1.6875,170.1025390625,25.823695646415665,0.9276472583604196,False
54,29059,webp,20,256,2.0,104.83203125,27.925863599981945,0.9420139734887094,False
54,29059,webp,35,308,2.40625,65.5322265625,29.96625436809532,0.9651370259641944,False
54,29059,webp,50,364,2.84375,40.693359375,32.03556817050444,0.9754064447220254,False
54,29059,webp,75,434,3.390625,22.419921875,34.624462659593355,0.9852935942013966,False
