run,image,encode_seconds,decode_seconds
1,94,2.595198700000765,2.7643345999968005
1,95,2.8345589000018663,2.6403737000000547
1,96,2.607668899996497,2.5873462000017753
1,97,2.798107300004631,2.5196685999981128
1,98,2.7589098000025842,2.592974099999992
1,99,2.8889916999978595,2.5480212999973446
2,0,2.6830512000015005,2.4912896000023466
2,1,2.632419100002153,2.7729296999968938
2,2,2.5922244000030332,2.9768822000041837
2,3,2.752975700001116,2.6150190999978804
2,4,2.9711873999985983,2.582763899998099
2,5,2.6934785999983433,2.2403909000058775
2,6,2.3385937999992166,2.3016365000003134
2,7,2.135474399998202,2.3808955999993486
2,8,2.55228590000479,2.4241351000018767
2,9,2.564210800002911,2.2996292999960133
2,10,2.296806499995,2.454401199996937
2,11,2.3854142999989563,2.5858267999938107
2,12,2.222420300000522,2.8103510000000824
2,13,3.265156000001298,2.9180352999974275
2,14,2.629851099998632,2.617363800003659
2,15,2.7351246000034735,2.811701600003289
2,16,2.249051500002679,1.4603543000048376
2,17,1.3965012000044226,2.517196500004502
2,18,2.7639979000014137,2.671604600000137
2,19,2.5241984999956912,3.0884083999990253
2,20,2.7405180999994627,2.619125700002769
2,21,2.3185572999936994,2.5648685000051046
2,22,2.778835400000389,2.621816200000467
2,23,2.4943334000054165,2.7285339000009117
2,24,2.5827474999969127,2.73817890000646
2,25,2.78471630000422,2.5983952000024146
2,26,2.7677467000030447,2.7010587000040687
2,27,2.823278700001538,2.7892542999979923
2,28,2.862188300001435,2.7654326999982004
2,29,2.6705933999983245,3.0220219000038924
2,30,2.5398558999950183,2.7337254999947618
2,31,2.6290805999960867,2.8522165000031237
2,32,2.82611700000416,2.675243400000909
2,33,2.915827000004356,2.650547999997798
2,34,2.4113036999988253,2.7020380000030855
2,35,2.6392219999979716,2.6933659999995143
2,36,2.732899400005408,2.936429200002749
2,37,2.5156547000005958,2.4702756999977282
2,38,2.599664199995459,2.7083659000054467
2,39,2.7035343000025023,2.688289999998233
2,40,2.781205300001602,2.6292616999999154
2,41,2.6376761000065017,2.6757862999947974
2,42,2.5494456000014907,2.8327705999981845
2,43,2.3977276000005077,2.3879516999950283
2,44,2.385300500005542,2.9287179999955697
2,45,2.5603837999951793,2.7234723000001395
2,46,2.936456999996153,2.6356732999993255
2,47,2.6678842999972403,2.4505033000023104
2,48,2.8509797000006074,2.6353811000008136
2,49,2.6274806000001263,2.5840855999995256
2,50,2.543955000001006,2.5405893999995897
2,51,2.961033599996881,2.776788699993631
2,52,2.642469799997343,2.7842359999995097
2,53,2.7715173000033246,2.5820009999952163
2,54,2.4504893999983324,2.663102799997432
2,55,2.9416582999983802,2.3196706999951857
2,56,2.547897100004775,2.6603409000017564
2,57,2.7558612000066205,2.6357407000032254
2,58,2.4313853999992716,2.6884710999947856
2,59,2.939349200001743,2.577053300003172
2,60,1.8859286999941105,1.3461067999960505
2,61,1.3465120999971987,2.190157099998032
2,62,2.3624423000001116,2.75966189999599
2,63,2.7159762999945087,2.7399405000032857
2,64,2.570003500004532,2.844994900005986
2,65,2.8937652000022354,2.5260802999982843
2,66,2.760529300001508,2.720308300005854
2,67,2.641408900002716,2.5015656999967177
2,68,2.4893679000015254,2.7575362999996287
2,69,2.7373607999979868,2.7032999000002746
2,70,2.652184999999008,2.5431126000039512
2,71,2.5021919999999227,2.6791547000029823
2,72,2.6699791999999434,2.810909300002095
2,73,2.648403300001519,2.6905418999958783
2,74,2.701140099998156,2.6119682999997167
2,75,2.6565951999946265,2.6095599999971455
2,76,2.732163100001344,2.8710734999986016
2,77,2.763047899999947,3.080629999996745
2,78,2.8610419999968144,2.7469849999979488
2,79,2.600324700004421,2.4555577999999514
2,80,2.607672600002843,2.680896500001836
2,81,2.8169691000002786,2.9116193000008934
2,82,2.811197399998491,2.7535914000036428
2,83,2.63156429999799,2.7275602000008803
2,84,2.606437200003711,2.7602748999997857
2,85,2.8470300000044517,2.7918152999991435
2,86,2.6290418000062346,2.5972951000003377
2,87,2.7863546000007773,2.6088560999996844
2,88,2.916697700005898,2.702103799994802
2,89,2.7140632000009646,3.3818064000006416
2,90,2.566794900005334,2.541310799999337
2,91,2.6169765000013285,2.8973066000035033
2,92,2.8811473000023398,2.8459408999988227
2,93,2.460641300000134,2.6791076000008616
2,94,2.475864799998817,2.5796971000017948
2,95,2.8136557000034372,2.3253865000006044
2,96,2.439961399999447,2.7699358999961987
2,97,2.731354299998202,2.6834974000012153
2,98,2.645352899999125,2.593132100002549
2,99,2.5256367000038153,2.4482209000052535
