variant,threshold,file_bpp,psnr_db,mse,ssim,omitted_fraction,omitted_error_rate,range_file_bpp,file_bpp_ci95,mse_ci95,val_bce_nats,val_bit_accuracy,val_ece,parameters,train_images,optimizer_steps,train_seconds
bce,0.95,6.40546875,22.059306773734736,404.7153564453125,0.843384093782744,0.23293701171875,0.043862866965025,5.7072265625,"[6.3054921875000005, 6.496603515625001]","[366.28976611328125, 447.4734489746094]",0.46542015741579235,0.7336182594299316,0.0038613012031873868,171297,1024,64000,880.8769504000011
bce,0.975,6.81328125,26.836098183009266,134.73193359375,0.9480190269867448,0.182001953125,0.0176429951172399,5.7369140625,"[6.7210624999999995, 6.896759765625]","[119.71852795410156, 150.13066564941406]",0.46542015741579235,0.7336182594299316,0.0038613012031873868,171297,1024,64000,880.8769504000011
bce,0.99,7.22015625,33.40885692549055,29.6616064453125,0.9883700515756603,0.1311016845703125,0.005582014646387054,5.7419140625,"[7.1383515625000005, 7.2946962890625]","[25.01140539550781, 34.99700390625]",0.46542015741579235,0.7336182594299316,0.0038613012031873868,171297,1024,64000,880.8769504000011
bce,1.0,8.265625,,0.0,1.0,0.0,,5.743984375,"[8.265625, 8.265625]","[0.0, 0.0]",0.46542015741579235,0.7336182594299316,0.0038613012031873868,171297,1024,64000,880.8769504000011
weighted_sqrt,0.5,0.265625,11.971290948867635,4130.011547851563,0.13435186372127267,1.0,0.5066510009765625,0.296875,"[0.265625, 0.265625]","[3852.3536966552733, 4410.19841052246]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.55,0.4494921875,11.75766086031842,4338.246997070312,0.12541303754383182,0.9774298095703124,0.4887684125536008,0.4737890625,"[0.445115234375, 0.45359375]","[3995.1246420898437, 4680.163704833984]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.6,0.567890625,10.296221053148898,6073.7687890625,0.12353716188782064,0.962628173828125,0.47322229055840526,0.5943359375,"[0.5530048828124999, 0.5825830078124999]","[5392.2585456542965, 6743.639416992187]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.65,0.68859375,9.390568346650898,7482.100307617187,0.12395414455446353,0.947515869140625,0.4623817161703416,0.7218359375,"[0.66042578125, 0.718830078125]","[6661.272419799805, 8315.903871459961]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.7,0.9673046875,9.620338555425292,7096.537553710938,0.12254602203625016,0.912760009765625,0.45729558545630594,1.0179296875,"[0.9229208984375, 1.0175048828125]","[6286.815533325195, 7862.4233247070315]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.75,1.4200390625,9.571671273888283,7176.508994140625,0.12301269752299787,0.8561126708984375,0.4485450805793299,1.5065234375,"[1.3178427734375, 1.536412109375]","[6374.003407836914, 7930.8525412597655]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.8,2.62890625,9.88996098320654,6669.361567382813,0.14243664285662896,0.7050396728515625,0.41426687916671356,2.76828125,"[2.4312666015624997, 2.85011328125]","[5893.617723754883, 7383.123861206054]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.85,4.54015625,11.833722222298402,4262.929384765625,0.2943740067675728,0.4661212158203125,0.29178347843963476,4.5926171875,"[4.3208935546875, 4.76004296875]","[3643.8368122558595, 4951.511266845703]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.9,5.5024609375,14.607391243120642,2250.82244140625,0.5285045662301268,0.345814208984375,0.17819309473297776,5.3026171875,"[5.3153349609375, 5.6719384765625]","[1858.6349553222656, 2699.591713623047]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.925,5.9459375,17.38590644313641,1187.106591796875,0.6825613005911759,0.2903973388671875,0.11216363624899377,5.5634765625,"[5.8156279296874995, 6.074310546875]","[1009.8601243896485, 1388.7018382568358]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.95,6.3381640625,20.475077228646438,582.8712548828125,0.8102216629574661,0.241380615234375,0.06125245904955522,5.7052734375,"[6.227419921875, 6.4441904296875006]","[518.3482491455078, 654.5623017578125]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.975,6.7690625,25.225230208050537,195.2348486328125,0.9298678868307865,0.1874993896484375,0.021966217337947062,5.7687109375,"[6.6741748046875, 6.8571123046875]","[170.67065954589845, 220.17652368164062]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,0.99,7.17890625,31.686931299438506,44.09478515625,0.9826804042334558,0.13623779296875,0.0070739924376825615,5.77390625,"[7.0966396484375, 7.2561474609375]","[36.23343115234375, 53.85468017578124]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
weighted_sqrt,1.0,8.265625,,0.0,1.0,0.0,,5.771640625,"[8.265625, 8.265625]","[0.0, 0.0]",0.4680985054001212,0.7330336570739746,0.006213096379809709,171297,1024,64000,880.9283123999994
