variant,threshold,file_bpp,psnr_db,mse,ssim,omitted_fraction,omitted_error_rate,range_file_bpp,file_bpp_ci95,mse_ci95,val_bce_nats,val_bit_accuracy,val_ece,parameters,train_images,optimizer_steps,train_seconds
teacher_forcing,0.95,6.40546875,22.059306773734736,404.7153564453125,0.843384093782744,0.23293701171875,0.043862866965025,5.7072265625,"[6.3054921875000005, 6.496603515625001]","[366.28976611328125, 447.4734489746094]",0.46542015741579235,0.7336182594299316,0.0038613012031873868,171297,1024,64000,944.6578489999993
teacher_forcing,0.975,6.81328125,26.836098183009266,134.73193359375,0.9480190269867448,0.182001953125,0.0176429951172399,5.7369140625,"[6.7210624999999995, 6.896759765625]","[119.71852795410156, 150.13066564941406]",0.46542015741579235,0.7336182594299316,0.0038613012031873868,171297,1024,64000,944.6578489999993
teacher_forcing,0.99,7.22015625,33.40885692549055,29.6616064453125,0.9883700515756603,0.1311016845703125,0.005582014646387054,5.7419140625,"[7.1383515625000005, 7.2946962890625]","[25.01140539550781, 34.99700390625]",0.46542015741579235,0.7336182594299316,0.0038613012031873868,171297,1024,64000,944.6578489999993
teacher_forcing,1.0,8.265625,,0.0,1.0,0.0,,5.743984375,"[8.265625, 8.265625]","[0.0, 0.0]",0.46542015741579235,0.7336182594299316,0.0038613012031873868,171297,1024,64000,944.6578489999993
scheduled,0.5,0.265625,12.062200548622314,4044.4577783203126,0.1393983265841142,1.0,0.5059466552734375,0.296875,"[0.265625, 0.265625]","[3771.645855834961, 4321.885416870117]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.55,0.3341015625,12.63316591830044,3546.2044384765627,0.13940318205435254,0.9918206787109375,0.4817258349082061,0.35859375,"[0.330427734375, 0.3376181640625]","[3263.0122593994142, 3802.8552266845704]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.6,0.3936328125,11.985882813751324,4116.158403320313,0.13612210650023637,0.984415283203125,0.4761759501409292,0.4186328125,"[0.3873046875, 0.40066503906249995]","[3736.2713662109372, 4494.176034667968]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.65,0.447109375,9.895134875816877,6661.420869140625,0.12668672538275794,0.977706298828125,0.4612322816900705,0.4754296875,"[0.43515527343750005, 0.45980566406249995]","[5897.474947265625, 7442.934663330078]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.7,0.567109375,9.959414966629373,6563.551000976562,0.12332963987178772,0.9627685546875,0.4625928743501965,0.602578125,"[0.544279296875, 0.5926347656250001]","[5773.1388046875, 7327.37019555664]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.75,1.222578125,10.297715984149466,6071.678432617187,0.12229014611246093,0.880799560546875,0.4503215988890598,1.2916796875,"[1.0890195312500002, 1.3673896484375]","[5371.76168713379, 6736.486234985352]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.8,3.064609375,11.189458014417259,4944.63865234375,0.15961438047911483,0.6505523681640625,0.39851200668002046,3.184140625,"[2.825171875, 3.3157050781249997]","[4307.981840698242, 5515.348989379882]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.85,5.135234375,14.425007704285498,2347.3594091796876,0.38939552487182405,0.391741943359375,0.2275571412990979,5.110390625,"[4.9855380859375, 5.2887939453125]","[2114.789342285156, 2618.0630133056643]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
